#"Progress (%)","Step","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Temperature (K)","Box Volume (nm^3)","Speed (ns/day)"
60.6%,60599697,-451664.3447474642,86267.83522243449,294.4570461493062,348.03974833649886,32.4
60.8%,60799696,-452137.33724592766,86435.81735485187,295.0304177007072,347.4105713770169,32.4
61.0%,60999695,-451216.257850606,87803.74523065516,299.699550763056,349.6594563127121,32.4
61.2%,61199694,-451196.1260183384,87479.32400106802,298.59220737457235,348.4497161457608,32.4
61.4%,61399693,-451690.4217893309,87666.97090910282,299.23270048670986,347.8500791751437,32.4
61.6%,61599692,-452325.368605345,88571.15268967199,302.31893414032976,347.44496801604794,32.4
61.8%,61799691,-450231.4734285879,87488.45534482424,298.62337528904357,347.7434037517186,32.4
62.0%,61999690,-452207.27179753175,87631.92959794588,299.11309436758256,348.3870963981962,32.4
62.2%,62199689,-451362.17968217237,87244.412543557,297.7903866993814,348.5005741598843,32.4
62.4%,62399688,-451439.0484991055,87331.01808223035,298.085996424978,347.77097595186586,32.4
62.6%,62599687,-451360.38318090234,86941.29694703006,296.75576559216364,348.17187157393965,32.4
62.8%,62799686,-451797.0561570735,88396.7407492398,301.72361579647185,347.3564808934714,32.4
63.0%,62999685,-452898.27969270246,87527.56979007361,298.7568841916398,347.4589577428822,32.4
63.2%,63199684,-452849.11995159974,86463.13424340296,295.12365813373765,347.97657750293905,32.4
63.4%,63399683,-451171.3412769097,86839.07897657156,296.4068661261347,348.15874330933366,32.4
63.6%,63599682,-450735.2896853918,87336.10732658216,298.10336748633716,349.03801627127,32.4
63.8%,63799681,-452275.73107411666,87353.00534934775,298.16104532021916,347.27002470973554,32.4
64.0%,63999680,-450439.74067818094,87893.91985326176,300.00734280329795,348.9664213613572,32.4
64.2%,64199679,-451443.5205548438,87072.20362072764,297.2025878910985,348.5653484073431,32.4
64.4%,64399678,-451939.1909355209,87529.42202735436,298.7632064126281,349.3715787279526,32.4
64.6%,64599677,-451280.9689292596,87555.25821238989,298.8513927767546,347.704715567818,32.4
64.8%,64799676,-451567.15580494655,86691.68803020782,295.903778241948,347.9511938207461,32.4
65.0%,64999675,-450631.519805036,87861.192147527,299.89563368792426,349.67747083105513,32.4
65.2%,65199674,-451659.1328928671,87001.37013375247,296.9608127348148,347.6591891351415,32.4
65.4%,65399673,-450497.6633831803,87922.10211731135,300.1035370129294,348.26587205462414,32.4
65.6%,65599672,-450598.2657056656,87749.664299833,299.51495692107727,348.36828728091103,32.4
65.8%,65799671,-451970.9989911858,87371.67095187429,298.22475641451507,347.69997873317595,32.4
66.0%,65999670,-450748.04815052915,87494.58586105052,298.644300512155,348.8184848849514,32.4
66.2%,66199669,-450861.31055968534,86796.33411134931,296.26096555126867,349.0148555762567,32.4
66.4%,66399668,-450442.107064744,86478.62958828418,295.17654822273806,349.14643790452374,32.4
66.6%,66599667,-452000.6242532227,87431.52942310786,298.4290706711671,347.6408598407937,32.4
66.8%,66799666,-452099.3472709772,87368.53784920723,298.2140622298952,347.76328814144426,32.4
67.0%,66999665,-452569.13141631475,87338.92056780634,298.11296989143796,345.7403274681338,32.4
67.2%,67199664,-452266.42655167123,87803.50252732611,299.698722346472,346.92528728488844,32.4
67.4%,67399663,-450726.0167932515,87277.64102008683,297.9038050901614,348.4076630496641,32.4
67.6%,67599662,-450890.65872451337,86776.00759923446,296.19158529267725,348.9000829132868,32.4
67.8%,67799661,-452039.48813149566,87123.56099531008,297.3778854487402,348.0960582570639,32.4
68.0%,67999660,-452124.2321903212,86811.71012249513,296.31344831975224,347.0931145879629,32.4
68.2%,68199659,-451465.31584914494,87485.949279572,298.6148213642844,349.2721921464955,32.4
68.4%,68399658,-451082.08389365394,87930.06122416462,300.1307037441677,346.8418011635696,32.4
68.6%,68599657,-451628.0114936209,87252.72885386995,297.8187726692309,349.4598048159187,32.4
68.8%,68799656,-449756.08997269534,87083.82272723873,297.2422472586174,348.9109911885147,32.4
69.0%,68999655,-451097.83156004874,87357.3758895141,298.175963236545,347.72636237148765,32.4
69.2%,69199654,-452206.1297601112,87237.0451605813,297.76523969269823,350.3384940918769,32.4
69.4%,69399653,-452142.23087068414,87624.16324135574,299.08658554868174,347.8999076801444,32.4
69.6%,69599652,-452818.6638884763,86746.27108450443,296.0900859764187,347.96964361646167,32.4
69.8%,69799651,-452319.62794166664,88078.31654621952,300.6367419923241,347.246941948728,32.4
70.0%,69999650,-450912.380937689,87799.8455618996,299.6862400668995,349.67968080733976,32.4
70.2%,70199649,-452054.1115938104,87419.90889488067,298.3894064509203,349.4836654165898,32.4
70.4%,70399648,-451997.62424092274,87668.923398757,299.2393648980136,349.14370896086,32.4
70.6%,70599647,-450380.73809625907,85851.47871231008,293.03590108637337,349.0462078962209,32.4
70.8%,70799646,-452507.100452214,87228.61637941032,297.73646982731503,347.76278670136685,32.4
71.0%,70999645,-450536.7171992883,87060.4049199124,297.16231551633103,347.11509702792887,32.4
71.2%,71199644,-451629.88190158876,87746.00246509782,299.5024580211474,348.369679857062,32.4
71.4%,71399643,-452204.8561010123,86141.60586292204,294.0261888750566,348.31445411736473,32.4
71.6%,71599642,-451403.44679294573,87224.2380550569,297.7215253413098,348.18157083877935,32.4
71.8%,71799641,-452263.895838439,86635.93958657782,295.71349269697765,346.6166484894514,32.4
72.0%,71999640,-452168.26058439957,87125.56102118036,297.38471211488365,348.4482023486045,32.4
72.2%,72199639,-451978.69341037236,87280.59489898011,297.91388753226005,347.61028015687646,32.4
72.4%,72399638,-451067.24484354537,88008.33489533799,300.3978743987407,349.60178296065413,32.4
72.6%,72599637,-451548.2657030029,87531.17382880743,298.76918581711857,349.7578252413608,32.4
72.8%,72799636,-451998.4443964157,87390.92149702262,298.290464086981,348.3004930102936,32.4
73.0%,72999635,-450852.26597123826,87140.34826610808,297.4351852541583,348.8434125453934,32.4
73.2%,73199634,-450606.8935302356,87979.56485804764,300.29967394921886,347.28378519591234,32.4
73.4%,73399633,-452555.551449005,87391.66951127487,298.29301727574045,346.65100537337685,32.4
73.6%,73599632,-452628.82439750247,87573.1390766934,298.91242533276846,347.01977036637714,32.4
73.8%,73799631,-451883.15796069475,87159.72882972402,297.5013367172192,348.1877065930373,32.4
74.0%,73999630,-451730.4376603961,86715.99419775163,295.98674221432196,347.3751161965998,32.4
74.2%,74199629,-451027.561261958,88383.82399362285,301.67952717763734,347.9266652334195,32.4
74.4%,74399628,-451663.8701248248,86158.70506573078,294.08455339455094,347.56277090919605,32.4
74.6%,74599627,-452073.1241975641,87214.35311591439,297.68778518805607,350.6195524301706,32.4
74.8%,74799626,-452001.2802867349,87328.32331192994,298.0767983953687,347.9315523437807,32.4
75.0%,74999625,-451608.8701551338,88106.43519030185,300.7327190486263,348.47042613008205,32.4
75.2%,75199624,-450707.22653094074,86681.25341904958,295.86816189929317,348.0584127927653,32.4
75.4%,75399623,-451853.14528741315,87722.50465392214,299.42225320260843,348.82290354243816,32.4
75.6%,75599622,-451953.0499261492,87784.53666835383,299.6339863901766,345.8504308498789,32.4
75.8%,75799621,-452101.4552060142,87002.24946362135,296.96381414171356,348.55590275842195,32.4
76.0%,75999620,-451143.86315433634,87369.43855197894,298.2171365886864,348.3528741769108,32.4
76.2%,76199619,-452478.67370563047,87448.59211197984,298.48731055804564,347.7906484399438,32.4
76.4%,76399618,-450605.23421724606,87626.50456931081,299.09457717744976,349.28517171438307,32.4
76.6%,76599617,-450390.14126299275,86501.2102032731,295.253622385695,349.8574128765563,32.4
76.8%,76799616,-451375.7343472154,87083.13000659633,297.2398828029238,348.49192125187926,32.4
77.0%,76999615,-451324.175571132,86835.97713160946,296.3962786330928,349.69248901150183,32.4
77.2%,77199614,-452440.8376947385,86956.46187770167,296.80752788200334,346.8804070488562,32.4
77.4%,77399613,-451911.17217822466,87594.76087507629,298.98622677762734,348.62052340696215,32.4
77.6%,77599612,-451964.1438087118,87054.5574238323,297.1423563227489,347.9530867751535,32.4
77.8%,77799611,-452124.350526948,88082.83011193713,300.6521480961794,349.62477345421655,32.4
78.0%,77999610,-451618.5698115914,86980.29766138614,296.8888862983619,349.6695017448484,32.5
78.2%,78199609,-452428.32568033505,87450.78680070234,298.49480166474575,349.5889064996853,32.5
78.4%,78399608,-451244.10479628807,86638.91592245152,295.72365179123864,347.01499930638624,32.5
78.6%,78599607,-452893.19026085315,86646.40034474767,295.74919828693754,349.33191911915316,32.5
78.8%,78799606,-452601.68539866945,87510.19166311296,298.6975676234282,346.88468781187095,32.5
79.0%,78999605,-451759.7381053474,86892.32326038134,296.58860425013575,349.40384910176505,32.5
79.2%,79199604,-451479.639348553,86765.04189941776,296.1541561909888,350.31696563154634,32.5
79.4%,79399603,-453549.8212788999,87395.71619959222,298.3068297921383,347.3344473051675,32.5
79.6%,79599602,-451938.4182907231,87235.61583406116,297.76036098832344,347.1620432096386,32.5
79.8%,79799601,-452250.95316874376,87117.55337422411,297.3573797022496,347.6875034036267,32.5
80.0%,79999600,-451730.79079757864,87082.3988046128,297.2373869992949,348.542350391842,32.5
80.2%,80199599,-451437.5474884249,86913.5566375365,296.6610799011216,349.1559036941807,32.5
80.4%,80399598,-452498.931410152,86821.9200663038,296.34829780783207,348.4409507593532,32.5
80.6%,80599597,-450082.231300368,86976.0635443629,296.87443403363886,348.55177092826716,32.5
80.8%,80799596,-451751.6202160809,87420.50931124492,298.391455845444,347.52340031318397,32.5
81.0%,80999595,-451391.26335113915,87850.38642354461,299.85875062997854,349.0025057592192,32.5
81.2%,81199594,-452821.6478080489,87307.0295759901,298.0041167224119,348.40671145630756,32.5
81.4%,81399593,-451184.1364289983,87396.38702814453,298.30911952380336,347.2456081124367,32.5
81.6%,81599592,-452662.3990056622,87268.8892734368,297.873932850287,346.8903953855357,32.5
81.8%,81799591,-452442.21458741045,87798.9523362288,299.683191229614,349.6066026926147,32.5
82.0%,81999590,-451482.281313241,86389.63261354738,294.8727758349222,348.7022568765834,32.5
82.2%,82199589,-452406.8200864312,87650.86344733572,299.17772106592486,348.43878664691675,32.5
82.4%,82399588,-451890.46335111884,87152.03677063793,297.4750814971658,349.01044343444255,32.5
82.6%,82599587,-450647.1675866167,87522.66057536297,298.74012762346024,348.6608560240687,32.5
82.8%,82799586,-451415.36782747926,87193.67070575966,297.61719014662833,348.21380115603864,32.5
83.0%,82999585,-451182.142772201,87678.79600251827,299.2730629470472,349.6977165226203,32.5
83.2%,83199584,-451838.6312373029,87187.86618978577,297.5973776565665,348.7458554815473,32.5
83.4%,83399583,-451951.5982290339,87170.54155974905,297.5382436888126,348.81054349304554,32.5
83.6%,83599582,-451035.9238739535,86954.51103810949,296.80086910283785,348.5014935657723,32.5
83.8%,83799581,-451525.56686996436,87289.40477384732,297.94395818053414,347.3351405497544,32.5
84.0%,83999580,-452274.4029531367,86339.57270300633,294.7019068969176,347.7742146727069,32.5
84.2%,84199579,-450709.94129406335,87928.28440929504,300.12463896165985,348.8552571305142,32.5
84.4%,84399578,-451217.5866650613,87738.07328277809,299.4753934309879,348.63406943361076,32.5
84.6%,84599577,-451627.3703095196,87587.01940067048,298.95980288881066,348.74758772339896,32.5
84.8%,84799576,-451544.157256878,86571.8250809015,295.4946513651175,349.0391957904854,32.5
85.0%,84999575,-451178.86933872197,88156.71253275243,300.90433014455857,349.0452166609029,32.5
85.2%,85199574,-451842.0742527889,87572.9358317774,298.9117315991486,348.6954520872331,32.5
85.4%,85399573,-452487.861650459,87401.67280859221,298.32716141964096,346.7982570730008,32.5
85.6%,85599572,-452072.0488988627,86876.63985399308,296.535072252877,348.50148962279246,32.5
85.8%,85799571,-451809.7394572771,87255.50670236436,297.8282542687194,348.6692739958644,32.5
86.0%,85999570,-451203.9297729335,87197.58128131798,297.63053807085385,349.4529163513314,32.5
86.2%,86199569,-451488.66915945336,87731.32049272087,299.4523442075039,348.77947654645504,32.5
86.4%,86399568,-451724.520229409,87152.1657923708,297.47552188561707,347.8542678091368,32.5
86.6%,86599567,-452018.9763857629,87050.69241153321,297.12916391909135,347.6641525238861,32.5
86.8%,86799566,-451736.81970294844,87196.23322316853,297.62593675890827,347.88589510218634,32.5
87.0%,86999565,-451866.7380070491,87817.01951927546,299.7448597453295,349.0660718908712,32.5
87.2%,87199564,-451407.712188174,86641.22280731791,295.73152585579373,348.0212083505775,32.5
87.4%,87399563,-450635.29448820185,87421.20449931524,298.393828723182,348.1661352940499,32.5
87.6%,87599562,-451693.6101818546,86349.86470923605,294.7370364877499,347.60370186612755,32.5
87.8%,87799561,-452334.6600161949,86936.72952988464,296.7401756778265,348.3850053442656,32.5
88.0%,87999560,-451550.1188106006,86496.44608120984,295.23736106064115,348.11490318155484,32.5
88.2%,88199559,-450680.93608396966,88009.61763693113,300.4022527664083,351.11102567288475,32.5
88.4%,88399558,-453325.0108914841,88192.02685230935,301.0248681202328,347.06898248705676,32.5
88.6%,88599557,-451299.0730978949,87055.02863055625,297.143964687439,348.20111623324203,32.5
88.8%,88799556,-451319.7088844599,87809.3934451103,299.7188297508756,347.7259960655969,32.5
89.0%,88999555,-452206.3410781431,86936.72079574247,296.74014586567574,348.00086318026547,32.5
89.2%,89199554,-452123.73321437556,87254.86996832438,297.82608091147546,347.0340822569177,32.5
89.4%,89399553,-451430.5379756121,87573.33022937528,298.9130777920996,346.9470264824841,32.5
89.6%,89599552,-451628.62355775107,87702.15299690707,299.3527871172077,349.18354162413993,32.5
89.8%,89799551,-451957.31601879373,87665.88737351025,299.2290020666769,347.59097214409553,32.5
90.0%,89999550,-452815.0227894038,87613.50266924227,299.05019793600195,346.0106307373026,32.5
90.2%,90199549,-452301.38048629137,86433.13307768578,295.0212554871969,346.93251351502994,32.5
90.4%,90399548,-450917.6786857415,86853.36731787818,296.455636363207,348.441381868872,32.5
90.6%,90599547,-452422.55269998824,87310.88711748343,298.017283626051,348.0069208901872,32.5
90.8%,90799546,-450938.0559075922,88568.28031973267,302.3091299118407,347.21897565494584,32.5
91.0%,90999545,-451660.84163653525,87651.2708980607,299.17911181297,347.5082237131319,32.5
91.2%,91199544,-452132.3405890069,87283.22160577215,297.9228532414504,346.9583832553959,32.5
91.4%,91399543,-452382.2304310389,86576.8458698222,295.51178876831204,347.58476607545964,32.5
91.6%,91599542,-451370.18630352896,87271.23245880939,297.8819308189577,348.104243447218,32.5
91.8%,91799541,-451024.8381930622,86777.38640190713,296.1962915445633,348.91127355704606,32.5
92.0%,91999540,-451796.48454329325,87980.66048558464,300.30341364255173,348.0571477100822,32.5
92.2%,92199539,-451559.1433567512,86968.17352937645,296.8475031329041,348.30856317184936,32.5
92.4%,92399538,-452854.9941332475,86677.59916282183,295.8556888669988,348.01616562658694,32.5
92.6%,92599537,-452627.12844617665,87679.12252596533,299.2741774659113,348.1528712902025,32.5
92.8%,92799536,-452034.36589144263,87995.15707514528,300.35289469108227,346.5430600430847,32.5
93.0%,92999535,-451093.6033803052,86522.5495705934,295.3264598117371,348.6908362929551,32.5
93.2%,93199534,-451811.93050397,87829.54051315284,299.7875975150032,348.46087521407406,32.5
93.4%,93399533,-452489.2927752207,87238.42635358276,297.769954103467,348.2059079371041,32.5
93.6%,93599532,-451439.3124325676,87048.7948689624,297.12268705805843,349.093956691361,32.5
93.8%,93799531,-451693.54945452465,87639.73512282642,299.13973687917496,348.4618325866458,32.5
94.0%,93999530,-453122.9141092347,86941.9442955266,296.7579751796145,348.26575727969237,32.5
94.2%,94199529,-452066.1080811466,88102.79645439622,300.72029899167535,348.98746803463274,32.5
94.4%,94399528,-451271.42379275337,87304.52433628525,297.99556561548445,348.165455219872,32.5
94.6%,94599527,-452354.3627870609,87946.30050387068,300.1861330976633,347.9579819541639,32.4
94.8%,94799526,-451962.706999077,87423.97582570545,298.4032880608445,348.87259391473367,32.4
95.0%,94999525,-451524.0878824224,87377.7396073672,298.24547048907056,349.7463174984133,32.4
95.2%,95199524,-451662.61140472256,87480.39715170744,298.5958703477598,348.590552030279,32.4
95.4%,95399523,-451479.68429425126,86994.06730191899,296.9358860598302,350.05006484135913,32.4
95.6%,95599522,-452511.19632260315,87100.15510361944,297.2979943779611,348.3001884575127,32.4
95.8%,95799521,-452172.65742220636,87965.32723804931,300.2510768386261,348.7813374616374,32.4
96.0%,95999520,-451976.6766366358,87135.0834118883,297.4172147855826,346.9644948212407,32.4
96.2%,96199519,-451725.43507868564,86318.33529384108,294.6294174835164,346.86513546887784,32.4
96.4%,96399518,-450624.7755072382,87888.52140073385,299.98891632509725,349.8160609138165,32.4
96.6%,96599517,-451181.35594721884,87335.35580285604,298.1008023187294,348.11693487932456,32.4
96.8%,96799516,-451429.0900030234,87085.6032429504,297.24832467316867,348.4356351254524,32.4
97.0%,96999515,-453964.27006959356,86795.20604712423,296.25711514214777,346.5580587539293,32.4
97.2%,97199514,-450510.2977432497,87683.65993214236,299.28966494414254,349.3943600653668,32.4
97.4%,97399513,-452987.4185920842,87146.65033986789,297.456696052698,346.9657570255706,32.4
97.6%,97599512,-451243.5252460791,87689.19058400195,299.3085426568573,346.6355326841542,32.4
97.8%,97799511,-451273.25919719087,86732.58121416438,296.0433584936657,349.0825584704931,32.4
98.0%,97999510,-450986.92122609727,87157.37413110463,297.4932994505108,349.25543851344605,32.4
98.2%,98199509,-452285.8212635396,87750.73449692503,299.5186098129541,347.2558495274601,32.4
98.4%,98399508,-451606.21041069226,87146.82382659579,297.4572882130242,350.1057919023817,32.4
98.6%,98599507,-450854.75807586405,87129.4550612038,297.39800359855116,348.80501773607523,32.4
98.8%,98799506,-450602.7335513639,87002.20330423609,296.9636565863953,350.36188430857413,32.4
99.0%,98999505,-451458.53182207607,86861.01074208459,296.4817255783645,348.5239810289754,32.4
99.2%,99199504,-451632.7364025158,87285.71529943298,297.9313649383937,348.8481023594848,32.4
99.4%,99399503,-451560.2462072605,86472.89344266118,295.15696910043744,349.164051918315,32.4
99.6%,99599502,-450661.83799281437,87423.45681814593,298.401516538092,348.1000283606451,32.4
99.8%,99799501,-451742.0101788319,87419.51697277313,298.38806870753297,349.06255087739254,32.4
100.0%,99999500,-452415.8073545727,87295.56044838481,297.9649692762304,348.9161666714823,32.5
