#"Progress (%)","Step","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Temperature (K)","Box Volume (nm^3)","Speed (ns/day)"
60.6%,60599697,-451674.07245356776,87688.91722143593,299.3076095914395,348.3988573013809,32.4
60.8%,60799696,-451832.00979500916,87603.73373710335,299.01685374816833,347.3834306823851,32.4
61.0%,60999695,-452561.5105268699,87400.87678858684,298.32444437337625,346.71615842432493,32.4
61.2%,61199694,-451123.68525943207,87449.34941396769,298.4898954485301,347.6903251421289,32.4
61.4%,61399693,-451830.6384038455,87711.419064185,299.3844148819829,348.5862760890609,32.4
61.6%,61599692,-451914.20861221245,87952.5227224864,300.2073713275245,347.11644552552696,32.4
61.8%,61799691,-451254.01965091936,87246.88013244495,297.79880929319256,348.3676632478288,32.4
62.0%,61999690,-451348.3812445593,87587.65493634946,298.9619721557022,348.0339864462948,32.4
62.2%,62199689,-452348.0094472398,87274.11566394009,297.8917720310854,349.00312550366584,32.4
62.4%,62399688,-452258.65039423853,87222.87794623792,297.7168828969474,348.22840928302253,32.4
62.6%,62599687,-451903.51859868085,87431.52309699211,298.42904907830626,347.7362847995405,32.4
62.8%,62799686,-451279.3518114793,87003.93435946561,296.96956517803073,348.5326902380749,32.4
63.0%,62999685,-452199.6890278226,86031.62798595964,293.6508026061347,348.7366949752161,32.4
63.2%,63199684,-452411.44709825376,87683.76509264769,299.2900238873303,347.4916255338985,32.4
63.4%,63399683,-451986.0299078962,87510.11612119875,298.6973097770494,348.0894607908442,32.4
63.6%,63599682,-451795.7267788807,86918.56919169275,296.6781891966859,348.77034139856124,32.4
63.8%,63799681,-451773.6840197947,87591.02076298988,298.97346069448184,349.81071605061817,32.4
64.0%,63999680,-452676.81381663587,87570.52636648074,298.90350739794746,348.3606775721592,32.4
64.2%,64199679,-452935.38754542684,86956.42575161863,296.80740457324436,348.46767385713423,32.4
64.4%,64399678,-451006.15669203224,87995.09370474785,300.35267838960687,348.90040538026034,32.4
64.6%,64599677,-450299.34679569816,86535.34239774744,295.37012542692224,348.6522673937593,32.4
64.8%,64799676,-451119.1207239665,88040.91099280247,300.5090660312852,348.1146009783685,32.4
65.0%,64999675,-451576.78299903683,86905.43458662974,296.6333569947508,346.88898492268294,32.4
65.2%,65199674,-451763.1457639667,87785.92166518571,299.63871378451756,347.59809849110513,32.4
65.4%,65399673,-451187.5181883662,87979.46482345858,300.29933250226435,347.9729103643813,32.4
65.6%,65599672,-452206.56992541347,87227.37875547807,297.7322454592595,347.0008543985084,32.4
65.8%,65799671,-451125.59189369204,86889.96953396371,296.5805703018329,347.586897715501,32.4
66.0%,65999670,-451171.060158737,87011.636743298,296.99585563942634,348.28219058004504,32.4
66.2%,66199669,-453408.369794406,87124.91245977969,297.3824983874406,348.3122888697479,32.4
66.4%,66399668,-452478.0546043082,87343.66485205543,298.1291635043005,347.8488467329013,32.4
66.6%,66599667,-451560.61756384,87360.72223812144,298.18738529117013,349.2043597058301,32.4
66.8%,66799666,-452663.57623248594,87480.671627298,298.596807212252,347.4123038539697,32.4
67.0%,66999665,-451453.8077535187,87310.8134057722,298.01703202668375,348.16403952106015,32.4
67.2%,67199664,-452710.880775596,87364.74317629647,298.20110991489247,348.7459286697505,32.4
67.4%,67399663,-452162.4194274186,87379.17291119637,298.2503627691502,348.8388993075471,32.4
67.6%,67599662,-451621.05260501243,87993.13989050454,300.3460094570977,348.026667677491,32.4
67.8%,67799661,-452354.68758160574,87026.75509620714,297.0474589459054,346.7471746041826,32.4
68.0%,67999660,-450895.83853467274,87552.91390509845,298.8433909786508,346.88027532609556,32.4
68.2%,68199659,-450502.32517452165,87963.5508911389,300.2450136533981,348.55669946589853,32.4
68.4%,68399658,-451869.26192172663,87944.63823993492,300.1804593105886,348.05282495632827,32.4
68.6%,68599657,-451860.08528140374,87135.66482178168,297.41919930552984,348.8720732345375,32.4
68.8%,68799656,-451663.4327749065,87143.22602279924,297.44500786918775,349.3132295500812,32.4
69.0%,68999655,-451875.05543723144,87261.31009444525,297.84806292260964,348.4213258972405,32.4
69.2%,69199654,-452834.34575122595,87612.15986866291,299.04561456966223,350.0242813739032,32.4
69.4%,69399653,-451059.08235365245,86915.46873692767,296.6676064487881,347.29340181542705,32.4
69.6%,69599652,-452375.1479548337,88049.5596434857,300.5385863748385,347.81441581788044,32.4
69.8%,69799651,-452105.53915694123,86977.13952230301,296.8781066572205,348.14722987260984,32.4
70.0%,69999650,-450622.10316704167,87443.26959662314,298.46914327535,349.30601086857877,32.4
70.2%,70199649,-451703.61153646,87398.52318942966,298.31641085945006,350.1415606097138,32.4
70.4%,70399648,-452224.04299179465,87288.6346913533,297.94132966648954,348.5815902671501,32.4
70.6%,70599647,-450837.69242799236,87188.83124847297,297.60067168069105,348.55792609067737,32.4
70.8%,70799646,-452333.2345283218,87447.26074732351,298.48276622581517,347.5447598408936,32.4
71.0%,70999645,-452905.8884061882,87007.0287460381,296.980127213434,348.38842383378176,32.4
71.2%,71199644,-451911.63545497507,88441.55087719206,301.8765657097318,349.08235870594785,32.4
71.4%,71399643,-451144.686782537,87315.62495295523,298.0334552273734,348.95513625595163,32.4
71.6%,71599642,-452163.5062192809,87972.65675591544,300.27609460075024,349.8390750311907,32.4
71.8%,71799641,-451122.20095161814,86356.22269254603,294.75873812173774,348.79425499502537,32.4
72.0%,71999640,-451726.8033160963,87250.28397615603,297.8104275952183,348.61955115536074,32.4
72.2%,72199639,-452946.7731371019,87309.76113477693,298.01344032175433,347.53868190452545,32.4
72.4%,72399638,-450016.50061932765,87506.84010319409,298.68612778109116,348.19281690945877,32.4
72.6%,72599637,-452723.1162443175,88361.97477039613,301.6049494660788,347.6027471530733,32.4
72.8%,72799636,-451715.7437608084,88559.7100272628,302.279877027509,348.846935269014,32.4
73.0%,72999635,-451351.6394074601,87513.87582656491,298.71014273771954,348.4278178121945,32.4
73.2%,73199634,-451160.0366060785,87395.05653470353,298.3045781652826,348.1871305889234,32.4
73.4%,73399633,-451408.4532245016,86769.9886098101,296.17104074276324,347.64811013746873,32.4
73.6%,73599632,-453277.3511809702,86889.6842630987,296.57959658995003,347.17258512383347,32.4
73.8%,73799631,-451658.1580328974,87093.49660635926,297.27526700303656,347.8719628795096,32.4
74.0%,73999630,-452136.7594234734,87429.25376468746,298.4213031914942,347.1084663770467,32.4
74.2%,74199629,-451024.02615843574,87359.70198919869,298.18390288682605,347.43984631701363,32.4
74.4%,74399628,-452152.8704172396,87960.71863951231,300.2353463603013,348.86649968404834,32.4
74.6%,74599627,-452334.62167310854,87637.34746960341,299.13158712888315,346.6987452759789,32.4
74.8%,74799626,-451211.3677232526,87937.43844178674,300.15588431934054,348.9065881578737,32.4
75.0%,74999625,-450726.64626522316,86788.31405514514,296.2335907822862,350.6160166901366,32.4
75.2%,75199624,-452620.63681848394,87512.67416225921,298.7060411102589,346.89230676220905,32.4
75.4%,75399623,-451714.97802481893,87187.81514013698,297.59720340936593,348.0187084216671,32.4
75.6%,75599622,-451327.09564475203,87095.1253966141,297.280826534767,347.2520177010585,32.4
75.8%,75799621,-451537.6082509146,87972.72723901295,300.27633517992604,347.9389736746051,32.4
76.0%,75999620,-450464.53778808424,87563.0846719841,298.87810674457324,349.0383175300741,32.4
76.2%,76199619,-451034.52577927103,86456.52931036643,295.1011135889842,347.99144021492964,32.4
76.4%,76399618,-451574.46419750154,87069.18604885577,297.1922880464618,348.33689398492345,32.4
76.6%,76599617,-452136.5817889273,87278.48653099831,297.90669106318774,347.8642731021909,32.4
76.8%,76799616,-450647.8424385544,87823.94629053539,299.768502816925,348.04011285645504,32.4
77.0%,76999615,-452374.20002757385,87721.68571279477,299.419457919932,347.0785381229235,32.4
77.2%,77199614,-452746.4904088541,87398.45070144272,298.31616343700733,348.4316150917662,32.4
77.4%,77399613,-452247.5555447587,87733.14459660859,299.45857040109354,347.02272935218184,32.4
77.6%,77599612,-452730.6004001368,87727.92412789632,299.44075143307873,346.83921312733924,32.4
77.8%,77799611,-452380.15689144144,87422.37127969961,298.39781128174053,347.02644187152026,32.5
78.0%,77999610,-450002.867598746,86948.53194756125,296.78046073931563,348.0756131776138,32.5
78.2%,78199609,-452470.21051059756,87153.22708955978,297.47914439955343,347.0376459724063,32.5
78.4%,78399608,-453025.78605436673,86746.62011007173,296.0912773015205,347.85177212113757,32.5
78.6%,78599607,-451990.5975646493,87693.00585440417,299.32156527704944,348.79082805706383,32.5
78.8%,78799606,-451942.3340996774,86568.98117274011,295.48494428489965,347.33243142954814,32.5
79.0%,78999605,-450850.0055089686,87848.50881180551,299.8523417986327,348.82524721974414,32.5
79.2%,79199604,-451554.23023138894,88070.0709318046,300.6085973279999,348.37389845764733,32.5
79.4%,79399603,-451137.71619089134,87758.46290860983,299.5449891149299,349.08938897918017,32.5
79.6%,79599602,-451304.04146877537,87946.0258481864,300.1851956184592,348.79972269516855,32.5
79.8%,79799601,-450296.91420796374,87084.21261110809,297.243578044909,348.18671946831176,32.5
80.0%,79999600,-451606.20931940526,87220.42943000863,297.70852540363063,347.7850340448122,32.5
80.2%,80199599,-452047.1849646759,86755.08581936173,296.12017321324316,350.02999588975916,32.5
80.4%,80399598,-451837.3882767982,86919.43171338801,296.6811332324319,348.54670785242297,32.5
80.6%,80599597,-451445.33688762784,87019.64637033877,297.0231948106609,347.9226222516222,32.5
80.8%,80799596,-452021.7493968848,87582.32990113528,298.943796272005,347.9758759588755,32.5
81.0%,80999595,-451550.6781344251,86992.11945835347,296.92923750696934,347.86879243515136,32.5
81.2%,81199594,-452490.7816796629,86882.00309702416,296.55337855089226,348.3657606380099,32.5
81.4%,81399593,-452122.2324520438,87498.66214210412,298.6582140371115,347.6238179002127,32.5
81.6%,81599592,-452893.82114348235,87356.92228413827,298.1744149503415,347.6689167952904,32.5
81.8%,81799591,-451569.2264903616,87204.7919739348,297.655150248071,348.2163829809799,32.5
82.0%,81999590,-451322.986451847,86488.01209201058,295.2085734187528,347.8793099377989,32.5
82.2%,82199589,-450950.70707488153,86620.83669708594,295.6619421716094,349.09083687081784,32.5
82.4%,82399588,-451268.34733258374,86607.7654951145,295.6173263827443,348.27631367209113,32.5
82.6%,82599587,-450731.05824220553,87997.42936947785,300.3606506881515,348.3813312937282,32.5
82.8%,82799586,-451166.6750516654,87759.424094736,299.54826992088476,347.82985297606155,32.5
83.0%,82999585,-451386.2558989376,87337.58141581109,298.1083989787699,348.1919826587332,32.5
83.2%,83199584,-452098.14457052527,86782.48654730961,296.2136998143579,347.95296656367225,32.5
83.4%,83399583,-451986.95551168034,86729.9016085593,296.0342122255429,349.07123248072395,32.5
83.6%,83599582,-451939.1806176547,86858.60025832627,296.47349790085946,346.72867878645184,32.5
83.8%,83799581,-451936.30249988195,87611.43743174421,299.04314868373194,348.5207074570188,32.5
84.0%,83999580,-452593.65205024416,87481.80309135118,298.6006692259685,346.26371534317246,32.5
84.2%,84199579,-451582.4325171225,86950.0461858539,296.78562927210277,348.0653623664704,32.5
84.4%,84399578,-450368.3957124613,87679.38632240985,299.27507787939254,348.8228361355982,32.5
84.6%,84599577,-452718.9553690003,87729.2231219107,299.44518527495575,347.66746342311694,32.5
84.8%,84799576,-450587.0497899037,87933.08661349036,300.14103027203316,348.63991110321103,32.5
85.0%,84999575,-452423.0586405494,87237.52288264083,297.76687029611105,346.6107292808436,32.5
85.2%,85199574,-453067.421255657,87736.10242269782,299.4686663161123,347.27942708889486,32.5
85.4%,85399573,-452455.59242964815,86939.22153029218,296.74868159520713,347.48842584292623,32.5
85.6%,85599572,-452685.5209817863,86826.53233873169,296.3640408262079,347.89358033538423,32.5
85.8%,85799571,-452816.03338375315,87196.25025968265,297.6259949094532,347.85219328995004,32.5
86.0%,85999570,-451457.3439772865,87437.30830637517,298.4487956693955,348.276844111396,32.5
86.2%,86199569,-452123.16218354227,87196.8855985849,297.62816350468887,348.24630274410146,32.5
86.4%,86399568,-451863.7416812978,86949.0311988166,296.78216482809404,347.5042818790611,32.5
86.6%,86599567,-450320.2066835854,87818.7622695177,299.7508082554223,349.329307108831,32.5
86.8%,86799566,-451381.5849139625,87466.27643282432,298.5476722544484,348.1005146040259,32.5
87.0%,86999565,-452552.7956587109,87474.39183277078,298.57537245917,347.5941782414345,32.5
87.2%,87199564,-452000.19182150206,87044.87678758637,297.10931351430855,347.5908457430218,32.5
87.4%,87399563,-451094.0093289083,87039.1450249916,297.0897493525496,348.4879670527005,32.5
87.6%,87599562,-451992.4381151912,87854.67085535603,299.8733746336106,346.5513207931381,32.5
87.8%,87799561,-452599.23102308717,87088.99554962548,297.2599035959572,347.68311484622694,32.5
88.0%,87999560,-451028.2657562401,86864.96993300167,296.4952394408554,348.5265245070774,32.5
88.2%,88199559,-451892.33140805224,88409.61232392026,301.7675501997164,346.74422443651696,32.5
88.4%,88399558,-452490.339754547,88509.9481500857,302.1100253634834,346.58628645585617,32.5
88.6%,88599557,-451841.4008209193,86639.69965493085,295.7263268966269,347.69575130156693,32.5
88.8%,88799556,-451425.96225505276,87435.45237336378,298.44246083381074,349.427853318863,32.5
89.0%,88999555,-451820.4373360262,87412.43846942193,298.36390773047157,348.6379235560629,32.5
89.2%,89199554,-452534.2422503354,86657.44086034107,295.78688275648767,348.5896262321264,32.5
89.4%,89399553,-450580.5499249655,86368.72950476805,294.8014274853244,348.02709075910406,32.5
89.6%,89599552,-450779.4725199244,86115.93837582553,293.9385783257363,347.7829530721464,32.5
89.8%,89799551,-451037.65856211726,86906.25455371838,296.63615577932956,349.65535928172267,32.5
90.0%,89999550,-450379.358115247,87455.87366015726,298.5121645857627,348.51190310958776,32.5
90.2%,90199549,-452324.39392363094,87242.20622373756,297.78285589238686,348.6844116556426,32.5
90.4%,90399548,-452196.04289867217,88059.03548266213,300.5709301517107,348.00846798972896,32.5
90.6%,90599547,-452549.15614024503,87544.59767717845,298.8150052900321,349.31746538172655,32.5
90.8%,90799546,-451146.09631546075,87131.89743457193,297.40634012450806,350.6039924716768,32.5
91.0%,90999545,-451035.0138566075,87349.30894126656,298.14842841147043,348.36857975288416,32.5
91.2%,91199544,-452247.7147478005,87853.03432077973,299.8677886682735,348.69299660056083,32.5
91.4%,91399543,-451128.37657266203,88215.5491105396,301.1051563836322,348.07419613268,32.5
91.6%,91599542,-452546.2748489287,87045.64183938899,297.1119248571499,347.8929703233378,32.5
91.8%,91799541,-451444.05326000275,88671.75941459648,302.6623339598296,347.3765946289376,32.5
92.0%,91999540,-450681.39744386356,87142.89408748501,297.44387487805744,348.11038080618744,32.5
92.2%,92199539,-452058.3381815129,86587.83678215544,295.5493039276039,347.6859258411574,32.5
92.4%,92399538,-452133.7295012488,87117.98217821005,297.35884333414384,347.70304973290047,32.5
92.6%,92599537,-452133.039757865,86527.06839963171,295.34188388082663,346.98597259323776,32.5
92.8%,92799536,-451947.1475777505,86749.19044739706,296.1000506054347,348.5848232109251,32.5
93.0%,92999535,-451697.31703268597,86680.97570857964,295.86721399322306,348.00465855446373,32.5
93.2%,93199534,-451990.0885818782,87620.28438085073,299.07334587709636,349.7063537476626,32.5
93.4%,93399533,-452396.0569989318,86629.15213183628,295.6903251529108,347.8090481397184,32.5
93.6%,93599532,-451943.5261900979,87996.07556103327,300.35602974878725,348.6040484430503,32.5
93.8%,93799531,-450838.0086726239,87342.95556205817,298.1267424926115,347.0104673149855,32.5
94.0%,93999530,-451662.28382332064,87529.36052636494,298.76299649198234,349.0389470658745,32.5
94.2%,94199529,-451383.20382823935,87536.46669096022,298.78725188486175,350.1667622665004,32.5
94.4%,94399528,-451042.5112273167,88165.3362462715,300.9337653703657,348.4481006096098,32.5
94.6%,94599527,-452059.6435217629,86996.84370053522,296.94536271046553,347.618137082018,32.5
94.8%,94799526,-451315.2036513537,87033.79827305488,297.071499343404,347.37260127231633,32.4
95.0%,94999525,-451399.44841797464,87115.31681163562,297.34974566794665,348.8343014362512,32.4
95.2%,95199524,-452909.5776786916,87712.83403811022,299.3892445968044,348.4771488426069,32.4
95.4%,95399523,-451239.71752464585,87447.26093019592,298.4827668500115,348.07957261669395,32.4
95.6%,95599522,-451024.05131512415,87504.89745057374,298.67949694642596,350.0313771071381,32.4
95.8%,95799521,-451976.5487402687,87128.08640670197,297.39333198530426,347.10229251418303,32.4
96.0%,95999520,-451193.1350981486,86790.51183069695,296.24109242522667,348.03337808142885,32.4
96.2%,96199519,-452180.6984821819,86586.45007238328,295.54457068650277,347.66854835946805,32.4
96.4%,96399518,-450891.2653567251,87215.53288316587,297.69181207454415,348.9426664484007,32.4
96.6%,96599517,-452206.8536571753,86732.23165913462,296.0421653613555,347.76228152323955,32.4
96.8%,96799516,-451049.6308680489,87823.6406188045,299.76745947099266,349.0235386947108,32.4
97.0%,96999515,-451707.7449550759,86988.79989194224,296.91790686771753,346.89495157037084,32.4
97.2%,97199514,-451698.39161802316,87035.80771769746,297.0783581585386,347.4806849749234,32.4
97.4%,97399513,-452476.2529911841,87653.86830272933,299.1879775055472,347.60089727834804,32.4
97.6%,97599512,-452327.40735970857,87231.75431880623,297.74718052108796,348.54368637747586,32.4
97.8%,97799511,-452029.25546810636,86519.11121220596,295.314723701149,348.1723001828815,32.4
98.0%,97999510,-451610.30816837726,87638.34001011553,299.1349749564162,346.8654350271269,32.4
98.2%,98199509,-452305.21296844445,87120.44997706509,297.3672666446335,349.3680736385552,32.4
98.4%,98399508,-452217.29038704,87738.85875916085,299.47807448882236,346.6723164083819,32.4
98.6%,98599507,-451370.5093102348,87936.0996417859,300.15131460813103,348.48797000837794,32.4
98.8%,98799506,-451937.91652956745,87538.93265951463,298.7956689480065,346.7700631566467,32.4
99.0%,98999505,-451680.25137852645,87325.56567024835,298.06738576757056,348.44965914695166,32.4
99.2%,99199504,-451046.55153502943,86801.33093435015,296.27802115185455,348.3230825499599,32.4
99.4%,99399503,-452251.2616897533,87362.2571458848,298.1926243748326,348.68555794384395,32.4
99.6%,99599502,-452013.8576540807,87159.74177898368,297.50138091678366,348.35374409610887,32.4
99.8%,99799501,-451790.3651066604,87745.74020020798,299.5015628353047,348.3130301095716,32.4
100.0%,99999500,-452466.2532782317,87128.104698196,297.39339441945816,347.0309329796805,32.5
