#"Progress (%)","Step","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Temperature (K)","Box Volume (nm^3)","Speed (ns/day)"
60.6%,60599697,-453030.3584369193,86803.53774791013,296.28555364412813,347.2893016054164,32.7
60.8%,60799696,-450911.1255553616,86903.84867746325,296.6279438285641,349.54114780724973,32.7
61.0%,60999695,-452083.6123319771,87586.55879515666,298.95823070911365,348.0567074026307,32.7
61.2%,61199694,-452404.03276941366,87762.09679343474,299.5573926137407,347.79316079112255,32.7
61.4%,61399693,-451447.9073643158,87522.45235104644,298.7394168937077,349.4166966959639,32.7
61.6%,61599692,-450951.6401306791,87852.37123174014,299.8655253538014,347.7368313574551,32.7
61.8%,61799691,-452782.90241646767,86804.69747502917,296.2895121278542,349.3379383590882,32.7
62.0%,61999690,-451180.1384540065,87446.57398285659,298.4804221002693,347.87505094837155,32.7
62.2%,62199689,-451792.6760660899,87413.87179326214,298.36880007885463,350.1312498684527,32.8
62.4%,62399688,-451623.2229074696,87220.41786468856,297.70848592785177,350.12376579013005,32.8
62.6%,62599687,-451824.3897819966,87876.91620653374,299.9493044443152,348.2498436272865,32.8
62.8%,62799686,-452243.08374059154,87104.17726655072,297.3117231821303,348.1796830747154,32.8
63.0%,62999685,-451552.1132427836,86898.57610843086,296.609947027104,348.31332483197593,32.8
63.2%,63199684,-451481.62195772445,87017.44941577606,297.01569596999343,348.8662553231052,32.8
63.4%,63399683,-450895.9722655243,87532.25856896373,298.77288834867556,347.5073377499949,32.8
63.6%,63599682,-451181.23709730525,87152.39659062901,297.4763096667547,349.42390004154754,32.8
63.8%,63799681,-450784.97410323704,86637.85256233858,295.7200222359468,348.9690521066021,32.8
64.0%,63999680,-449881.5908439611,87104.89576478756,297.3141756242015,349.52677082135256,32.8
64.2%,64199679,-451712.40764898853,87189.3121509212,297.6023131396894,349.87474076613006,32.8
64.4%,64399678,-452000.39964741515,86986.34598668735,296.9095309800993,348.3866455744258,32.8
64.6%,64599677,-451515.08553114394,87135.38071058155,297.4182295519183,347.09651549201755,32.8
64.8%,64799676,-451672.4862106489,86885.6555493043,296.56584542579225,347.8990653116109,32.8
65.0%,64999675,-452008.5675032078,87316.2534539151,298.03560048273613,347.88624207997526,32.8
65.2%,65199674,-451714.1123452126,87438.41430612426,298.45257076608505,348.6102010976912,32.8
65.4%,65399673,-451314.93612066703,87765.27385576512,299.5682368453923,346.92378624379535,32.8
65.6%,65599672,-451367.82915241225,87410.66288001294,298.3578471308147,348.1409117943368,32.8
65.8%,65799671,-453049.0569247799,87511.99452291522,298.70372130481627,346.16140962312755,32.8
66.0%,65999670,-451701.45056262007,87487.22860206431,298.619188061573,347.7470076129665,32.8
66.2%,66199669,-451974.0038563353,87763.23484435849,299.5612771103495,347.08971267697706,32.8
66.4%,66399668,-452385.08625089657,86989.31768176751,296.9196742339912,348.1792864415089,32.8
66.6%,66599667,-450993.5798963383,87328.65282933676,298.07792313348244,350.10667285083355,32.8
66.8%,66799666,-451962.7281638109,86780.42976402387,296.206679418757,349.0874873441901,32.8
67.0%,66999665,-451291.6843645093,87428.31039200141,298.4180831879571,348.1242925510393,32.8
67.2%,67199664,-452046.45964901475,88211.33744208532,301.0907807423609,348.1005564472613,32.8
67.4%,67399663,-452545.0985299186,87732.26606640837,299.45557172369485,348.2958867198017,32.8
67.6%,67599662,-451482.61727953097,87241.59760867147,297.78077851332495,346.6994335793429,32.8
67.8%,67799661,-451061.77349611,85839.3174830263,292.99439129720093,349.6968042316615,32.8
68.0%,67999660,-451376.2914200565,86812.9218171374,296.31758418364956,347.0838147296732,32.8
68.2%,68199659,-451765.8235633783,87201.3253434141,297.6433176365237,346.51055822419573,32.8
68.4%,68399658,-451039.15397149697,87537.5614961221,298.79098877119077,348.78188456798205,32.8
68.6%,68599657,-451569.75564434566,88184.78857643309,301.00016179338166,348.7657651655646,32.8
68.8%,68799656,-451548.91276303865,87602.04863334086,299.0111020021661,349.9736680144485,32.8
69.0%,68999655,-451629.42315141484,86872.18751382112,296.5198751294983,349.0565207660337,32.8
69.2%,69199654,-450447.1125870645,86545.17888082564,295.4037001856285,347.4065851378879,32.8
69.4%,69399653,-451964.02928457176,87300.46784744298,297.98171964706347,347.49836360924525,32.8
69.6%,69599652,-451628.24798897933,88231.26896450145,301.15881278699004,349.2432351757718,32.8
69.8%,69799651,-451653.8370412346,87296.5159582987,297.9682307076328,347.74519848125874,32.8
70.0%,69999650,-451050.65828984743,87485.3131113461,298.6126499383275,347.2028889294499,32.8
70.2%,70199649,-450745.642298704,88244.19250702718,301.2029245715051,347.2839787806121,32.8
70.4%,70399648,-451580.15076256497,86423.47187805572,294.9882790215421,346.7333567835086,32.8
70.6%,70599647,-451760.0922307302,86937.03241532974,296.74120951336033,347.5081301908043,32.8
70.8%,70799646,-451372.4773286171,87988.70620324818,300.3308760015091,350.70318847339007,32.8
71.0%,70999645,-453389.9877841333,87215.89776797971,297.6930575318365,347.74114123991194,32.8
71.2%,71199644,-451940.4679430141,87683.98136931425,299.29076210207995,347.31138796260166,32.8
71.4%,71399643,-451761.6633831905,86926.2682102808,296.7044681715302,347.89083541418916,32.8
71.6%,71599642,-451365.35592087964,87480.28264712828,298.59547951054844,348.6706265661397,32.8
71.8%,71799641,-451244.0607878226,87452.49298249872,298.5006253561675,347.8675853444929,32.8
72.0%,71999640,-452628.70815563295,87286.60790304327,297.934411652407,349.76700070316116,32.8
72.2%,72199639,-452021.40596920345,87555.27181417594,298.8514392035802,347.9906210827324,32.8
72.4%,72399638,-451988.5073523624,87355.36392015364,298.1690958038188,348.824954878718,32.8
72.6%,72599637,-451732.883897203,86918.03174886433,296.6763547490343,347.9349271535695,32.8
72.8%,72799636,-453077.52851588326,87098.11953879785,297.29104640710887,349.27812805928613,32.8
73.0%,72999635,-452516.14244797826,87239.80798002175,297.77466999368335,348.0124853468866,32.8
73.2%,73199634,-451469.3114756746,87006.12773400993,296.97705179906114,347.76893044862624,32.8
73.4%,73399633,-451114.7291422994,87087.34885127269,297.2542829387144,348.65110346553104,32.8
73.6%,73599632,-451652.0075695794,87245.54869873877,297.79426472527507,348.468461354705,32.8
73.8%,73799631,-453244.68296199944,87641.43007954508,299.1455222561633,347.35619705840435,32.8
74.0%,73999630,-451482.71667937655,86731.49349524712,296.0396457947369,348.17842873400537,32.8
74.2%,74199629,-452687.3517762362,87304.58284434484,297.995765320396,348.39421848338776,32.8
74.4%,74399628,-451913.1967097358,87750.82930951135,299.51893343570447,346.7457441891279,32.8
74.6%,74599627,-452411.3917560396,86913.49896610295,296.66088305185644,348.34835060775526,32.8
74.8%,74799626,-450992.9145895899,87261.38737074868,297.84832668895996,347.4180681139508,32.8
75.0%,74999625,-452389.7747806357,87363.55431708432,298.19705199491574,347.4203977510856,32.8
75.2%,75199624,-451555.7656023563,87584.03407509229,298.94961311009087,348.88312685516,32.8
75.4%,75399623,-453143.24450956844,87459.94995557133,298.52607815973573,347.385834798037,32.8
75.6%,75599622,-452356.8811584315,87669.51265110675,299.2413761865303,349.46065399942347,32.8
75.8%,75799621,-451234.3638442368,87146.3876589631,297.4557994468761,348.66937113017195,32.8
76.0%,75999620,-452810.2766743596,87617.05174752057,299.06231196556683,346.6353090101476,32.8
76.2%,76199619,-451872.6339040366,87657.00122418595,299.1986710716435,345.9932933138937,32.8
76.4%,76399618,-451710.40168509306,87143.098561713,297.4445728076743,348.6039700419733,32.8
76.6%,76599617,-451025.8941665678,86697.38288319891,295.9232164205656,347.99248390995086,32.8
76.8%,76799616,-452937.1423453563,87434.0092211425,298.4375349383235,347.40190418340154,32.8
77.0%,76999615,-452157.71337326104,86977.5813977829,296.87961490590016,348.416114785472,32.8
77.2%,77199614,-450680.7832911336,87550.91044167598,298.8365525791485,347.53708345469613,32.8
77.4%,77399613,-450656.4153723479,87808.06255833548,299.71428704979286,348.81971837246135,32.8
77.6%,77599612,-452140.8131654812,87625.05780272023,299.0896389450757,346.4926249647624,32.8
77.8%,77799611,-451751.21552067576,87527.89210675519,298.7579843515979,349.24839670270984,32.8
78.0%,77999610,-451762.8209943506,88148.1485945681,300.87509894923926,347.6492490351462,32.8
78.2%,78199609,-452100.2109805867,87316.70327553898,298.0371358539011,347.4304346688036,32.8
78.4%,78399608,-451420.6389849712,86695.79947967108,295.9178118068476,348.7248140645114,32.8
78.6%,78599607,-450870.4388310504,87612.0771697603,299.0453322944142,348.0643654100618,32.8
78.8%,78799606,-452032.8253478813,87484.35321343568,298.6093735294251,347.1766432770511,32.8
79.0%,78999605,-451550.35415245825,87910.65571718331,300.0644671421942,347.9001787276488,32.8
79.2%,79199604,-451805.1903079096,86566.9548046022,295.4780277049859,347.7486238624709,32.8
79.4%,79399603,-452060.89973269915,87023.93653346132,297.0378383769137,348.9411785308377,32.8
79.6%,79599602,-452611.028404749,87818.49482318026,299.7498953838019,348.82161624749995,32.8
79.8%,79799601,-451951.73790058726,86863.39183194109,296.4898529259901,348.05661762444373,32.8
80.0%,79999600,-451282.8112819535,86904.21758524608,296.6292030174119,348.8957107964908,32.8
80.2%,80199599,-452171.29089810327,87234.08348823345,297.75513064928754,349.17681325503685,32.8
80.4%,80399598,-452157.3679756932,87027.50570968236,297.0500210065638,348.115035049711,32.8
80.6%,80599597,-451837.25635661697,87242.81949362787,297.7849491597087,348.23141813640206,32.8
80.8%,80799596,-451186.2700262298,86350.19860573427,294.7381761729678,348.52584849593177,32.8
81.0%,80999595,-451501.44008117355,87946.52074199484,300.18688483401235,349.41149064273833,32.8
81.2%,81199594,-452606.2450817623,87318.8529406978,298.0444732821702,347.8385211113078,32.8
81.4%,81399593,-451946.3006555219,86803.04797952017,296.2838819231091,347.4359921987548,32.8
81.6%,81599592,-452402.20700115385,87643.21983866289,299.1516312211302,348.25897704462204,32.8
81.8%,81799591,-450944.49255827395,87405.22497882997,298.3392860029568,349.1844950310221,32.8
82.0%,81999590,-452490.638615672,87355.5379020244,298.1696896542106,348.0328227729638,32.8
82.2%,82199589,-451764.4261611528,86993.50598590821,296.9339701261098,346.72937706812615,32.8
82.4%,82399588,-450399.86578037543,87193.48123204289,297.6165434180902,349.46310169397924,32.8
82.6%,82599587,-451979.67966727214,87640.68723842612,299.1429867248023,347.0424874353517,32.8
82.8%,82799586,-450903.42205105256,87291.93669185467,297.952600348216,349.95223231958744,32.8
83.0%,82999585,-451880.6078588106,87047.84726788846,297.11945262181183,348.72974754679694,32.8
83.2%,83199584,-451725.686107195,87007.07192934852,296.980274610549,346.55163510050227,32.8
83.4%,83399583,-450983.55724852625,87714.78671029955,299.3959096311534,348.99553719564847,32.8
83.6%,83599582,-451916.82644931553,86876.52158803272,296.53466857698487,347.07831490342124,32.8
83.8%,83799581,-451915.73675531475,87810.35419068672,299.7221090531069,349.14569266450127,32.8
84.0%,83999580,-452165.1534697679,87656.99039777042,299.19863411795933,347.3411785707983,32.8
84.2%,84199579,-450792.55828532064,87532.40947485763,298.7734034340913,349.39268276127297,32.8
84.4%,84399578,-451088.638414809,87363.79632233654,298.1978780287618,348.5466860004274,32.8
84.6%,84599577,-451788.26816423424,87948.15297474922,300.1924561159883,346.3237148496937,32.8
84.8%,84799576,-451939.13442179933,86792.55786314956,296.24807612512785,349.9183380450472,32.8
85.0%,84999575,-452055.6215340141,88261.45352379631,301.2618414087976,349.7011015595476,32.8
85.2%,85199574,-452163.0619762838,86887.73525218153,296.5729440525808,348.87577019268747,32.8
85.4%,85399573,-451040.3534621168,87685.80535987302,299.2969879088451,348.2358268933671,32.8
85.6%,85599572,-453285.61310571386,86755.99354509765,296.1232715434403,346.91563183342,32.8
85.8%,85799571,-452356.22344911564,86224.93098412699,294.3106015880542,348.13786357917945,32.8
86.0%,85999570,-452332.7115837657,86641.359699934,295.7319931098434,349.7066722286662,32.8
86.2%,86199569,-452448.2273783465,87642.75617757553,299.15004861187793,346.2910131289636,32.8
86.4%,86399568,-451961.84824436717,87015.8392831994,297.0102001223092,349.4857904988186,32.8
86.6%,86599567,-452484.56595257623,87120.26235779916,297.3666262458718,347.669734567078,32.8
86.8%,86799566,-451071.36954280455,87892.35241187643,300.00199267298404,348.8269863371782,32.8
87.0%,86999565,-451787.50423000474,87660.43080383562,299.21037721786325,347.8567910447578,32.8
87.2%,87199564,-451163.0103354119,87590.8929233104,298.97302434072026,349.1816699922528,32.8
87.4%,87399563,-450446.25848323526,87683.9486100527,299.2906502852555,348.1125857515587,32.8
87.6%,87599562,-451416.24912933214,86984.81080127764,296.90429094874963,349.44187794614817,32.8
87.8%,87799561,-452546.89539866755,88019.03813871183,300.43440766076066,348.03175195218876,32.8
88.0%,87999560,-450704.2226830111,87115.9910541476,297.3520470524424,348.0984979957795,32.8
88.2%,88199559,-452528.210282838,87207.66122048581,297.6649438155334,348.0215091240616,32.8
88.4%,88399558,-452652.1298237094,88013.90907553618,300.4169006862514,348.3502377790099,32.8
88.6%,88599557,-450838.1780089829,87091.02597475587,297.26683402355843,348.18453880300655,32.8
88.8%,88799556,-451596.86949116085,87168.40290495494,297.53094384209936,347.5235144207963,32.8
89.0%,88999555,-452442.81305862684,87264.79727701144,297.8599656842261,347.1785738451355,32.8
89.2%,89199554,-450830.2309081368,87257.74080899952,297.83587992014407,347.8604691578492,32.8
89.4%,89399553,-451335.3578509651,87682.50825907261,299.2857339512137,348.69012784492105,32.8
89.6%,89599552,-451098.2531742058,87469.95735025598,298.56023628913465,348.52851646971976,32.8
89.8%,89799551,-452921.94262759294,87213.28526406508,297.68414030117026,346.1597381118467,32.8
90.0%,89999550,-451602.71885673655,86650.13808597217,295.7619562776463,347.50787426856823,32.8
90.2%,90199549,-452591.86693325173,87394.47200614912,298.30258300044414,347.523917054536,32.8
90.4%,90399548,-451826.5556371524,86850.03857721156,296.4442744095708,348.2433859423271,32.8
90.6%,90599547,-451537.7054719301,87304.14036538533,297.994255011866,347.2347579720949,32.8
90.8%,90799546,-451758.0162523836,87417.45538336132,298.3810319072353,349.31983311099657,32.8
91.0%,90999545,-450700.4719004715,87226.00658634523,297.72756184956154,348.454324031579,32.8
91.2%,91199544,-453203.035912727,87471.78548156697,298.56647622948344,346.9865759757157,32.8
91.4%,91399543,-451864.96574028535,86787.09147950186,296.22941777838867,348.2378376301548,32.8
91.6%,91599542,-452360.81110197445,86666.105995688,295.8164593669609,347.41468399752597,32.8
91.8%,91799541,-452075.9449252812,87044.09209529834,297.1066351328159,347.11859491602286,32.8
92.0%,91999540,-452291.245054143,86565.61742119977,295.4734628290361,348.33201423354507,32.8
92.2%,92199539,-452822.2659285655,86469.26195369603,295.1445737793882,348.3287131742887,32.8
92.4%,92399538,-452031.8898273655,87576.66088946187,298.9244462972707,347.67778900277995,32.8
92.6%,92599537,-450927.95002627,87597.73595279001,298.9963815774248,348.3589045928754,32.8
92.8%,92799536,-451968.471755465,87490.75334150728,298.6312190156609,347.8816280086304,32.8
93.0%,92999535,-451081.2602482578,87068.21882534795,297.18898663317907,350.5376887981111,32.8
93.2%,93199534,-452741.78655946767,86672.3391022865,295.837734760653,347.8911230886855,32.8
93.4%,93399533,-452460.1562260012,88045.58404657478,300.52501651395056,349.77528087532687,32.8
93.6%,93599532,-452247.14920205483,87336.33599254896,298.10414798934806,347.0276487804997,32.8
93.8%,93799531,-450454.87155196164,86722.18805816269,296.0078836494374,350.08005065333026,32.8
94.0%,93999530,-452901.2686024639,86269.70877473294,294.46344112460827,346.59742633568356,32.8
94.2%,94199529,-452316.4711092757,87430.3052926251,298.4248923601532,347.7240695593553,32.8
94.4%,94399528,-451417.49679391086,87409.85993910418,298.3551064615071,348.54931769723146,32.8
94.6%,94599527,-452420.4951395835,87641.07648992934,299.1443153526455,349.3828417168772,32.8
94.8%,94799526,-451275.24708155915,88006.81464038603,300.3926853293571,349.56160720242605,32.8
95.0%,94999525,-452217.2704683277,87312.82643086393,298.02390306292574,348.11069282114914,32.8
95.2%,95199524,-451137.57982201735,86298.78241886239,294.5626778719902,347.6084829941815,32.8
95.4%,95399523,-450022.28572346177,87074.13053034211,297.2091649903361,349.8941943734172,32.8
95.6%,95599522,-450970.4668317209,86503.10489992565,295.26008953278654,349.14885815611217,32.8
95.8%,95799521,-452140.80426262366,87358.67133560928,298.18038496834856,346.7093061873824,32.8
96.0%,95999520,-450263.5834051771,87671.50618162891,299.248180682174,348.31804292200184,32.8
96.2%,96199519,-451809.2754527633,87771.45922085381,299.589349283518,348.20864535668375,32.8
96.4%,96399518,-450562.51863051765,87598.7186821241,298.9997359165726,349.7573584857616,32.8
96.6%,96599517,-451072.75604470307,87492.58707766212,298.63747808696104,349.5601797480922,32.8
96.8%,96799516,-451223.35515827173,87686.97908817639,299.3009941826585,348.3541388341775,32.8
97.0%,96999515,-450496.25813332293,86786.27678857837,296.22663700288604,348.84465568336134,32.8
97.2%,97199514,-452636.7279583309,88053.51757127006,300.5520959258925,348.88909885248995,32.8
97.4%,97399513,-451533.2774799941,87703.73182182852,299.3581761028193,348.0898442062995,32.8
97.6%,97599512,-451068.48241832526,87138.20956472421,297.42788524842075,348.55159391095265,32.8
97.8%,97799511,-451655.4621132398,87348.90699984878,298.14705646928246,347.2337143218502,32.8
98.0%,97999510,-451173.10668782704,87162.40361778098,297.51046654165833,349.6437075043595,32.8
98.2%,98199509,-451711.7069630185,86625.69778815052,295.6785344798811,349.0511516006847,32.8
98.4%,98399508,-451456.6344010555,87318.33728107634,298.0427131868976,348.1124407899381,32.8
98.6%,98599507,-451876.74687973224,86637.71035508474,295.7195368415029,348.3712650679247,32.7
98.8%,98799506,-451905.3712445968,86858.68333776103,296.4737814749737,348.4306916994223,32.7
99.0%,98999505,-450470.6897929511,86964.51451924129,296.8350138741502,349.0935817848404,32.7
99.2%,99199504,-452279.6635461636,87555.83516083856,298.85336206850207,347.2806389186989,32.7
99.4%,99399503,-452221.5456144549,87085.6516609448,297.2484899377725,347.1813142567433,32.7
99.6%,99599502,-451064.3711015959,86717.57615306193,295.9921418848552,347.93694605745895,32.7
99.8%,99799501,-451072.7704951293,87399.21251689387,298.3187637332461,350.3559738154777,32.7
100.0%,99999500,-451514.2163707954,87727.73621873162,299.4401100448089,349.16879290233356,32.7
