#"Progress (%)","Step","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Temperature (K)","Box Volume (nm^3)","Speed (ns/day)"
60.6%,60599697,-451378.41828705,86495.12365481589,295.23284723728267,347.8309196564627,32.5
60.8%,60799696,-451732.4967491301,88148.62785161712,300.87673479201464,349.0051413452528,32.5
61.0%,60999695,-450870.91591561446,86844.38960398576,296.42499283184776,348.54233170309885,32.5
61.2%,61199694,-450780.0128109227,87599.17125085677,299.0012806644135,349.63874861704056,32.5
61.4%,61399693,-452163.4195647896,87088.5232958952,297.258291657532,348.38349487231534,32.5
61.6%,61599692,-452518.59350019787,87433.38780859136,298.4354138777477,348.6924019651658,32.5
61.8%,61799691,-451602.22572545614,86518.29245992051,295.31192906304454,347.4281149788801,32.5
62.0%,61999690,-452533.02289106743,87485.22895660702,298.61236269388894,347.57808033411334,32.5
62.2%,62199689,-451738.14580577286,88182.366902348,300.9918959200583,347.57840867786416,32.5
62.4%,62399688,-450982.2848394355,87093.038339619,297.2737028062495,348.0097401191889,32.5
62.6%,62599687,-451272.694990139,87507.85859054723,298.6896041726892,349.5300913471372,32.5
62.8%,62799686,-451683.7846051408,87775.80262964102,299.60417459260805,349.59544923291827,32.5
63.0%,62999685,-451711.6312219072,86512.61531582987,295.29255133002056,347.7973460971012,32.5
63.2%,63199684,-451887.373571604,87311.11405055234,298.0180582141807,348.23264855514486,32.5
63.4%,63399683,-452475.5503889886,87502.17403273657,298.67020113449684,348.3628013887236,32.5
63.6%,63599682,-451140.7778595672,87043.0144867489,297.1029569434936,348.74242803107626,32.5
63.8%,63799681,-452293.22217276273,87151.83453403885,297.47439120522284,347.3303759063821,32.5
64.0%,63999680,-452191.1671059639,87840.75621236698,299.825879936865,347.7128816277739,32.5
64.2%,64199679,-451926.15817303676,87085.53184104583,297.2480809578389,348.721772834343,32.5
64.4%,64399678,-451703.2010368919,86761.12087370205,296.14077259735683,347.2550993260654,32.5
64.6%,64599677,-451792.2092868597,88404.29287065013,301.74939336880703,347.3913748018705,32.5
64.8%,64799676,-452680.19553262694,87433.44012403279,298.43559244546424,348.8149355128262,32.5
65.0%,64999675,-453492.0017747814,87566.04159016856,298.8881995606508,346.0334163131958,32.5
65.2%,65199674,-451619.3660228257,87601.63448930663,299.00968840892267,348.5700249354443,32.5
65.4%,65399673,-452591.3005688423,87047.25692405412,297.11743760774283,347.77064969661023,32.5
65.6%,65599672,-452240.50799850933,87287.79078325583,297.9384491643307,347.0498132668495,32.5
65.8%,65799671,-452167.4126404743,87507.81558844435,298.68945739408787,348.54285026160073,32.5
66.0%,65999670,-451134.76239152625,87284.90364963328,297.92859454312514,347.776667734803,32.5
66.2%,66199669,-452646.8127156212,86774.76419590646,296.1873411978743,347.4144301571248,32.5
66.4%,66399668,-452049.03437056346,86924.80163373088,296.6994623220415,348.5631606689488,32.5
66.6%,66599667,-451713.3537134887,87156.67479881196,297.4909124273446,348.4928129923799,32.5
66.8%,66799666,-451081.42944742925,87189.95008770342,297.60449060224,348.52039913754646,32.5
67.0%,66999665,-451591.2120333351,87340.80192929367,298.11939152175785,348.6538140650849,32.5
67.2%,67199664,-451650.82817217195,87176.03730720398,297.5570022627097,346.3925090365223,32.5
67.4%,67399663,-452131.2330888426,87322.05237896205,298.055393889349,348.5712813388452,32.5
67.6%,67599662,-451380.4254887649,85932.85975837847,293.313678109247,347.59341764861136,32.5
67.8%,67799661,-452016.09650067985,88700.20090449898,302.7594129821927,348.15791804361874,32.5
68.0%,67999660,-451107.67479649326,87596.924465233,298.9936117359374,348.2640678429094,32.5
68.2%,68199659,-452064.73415681766,87273.02644585678,297.8880542150698,348.80881062570444,32.5
68.4%,68399658,-451338.2012802134,87261.27597571025,297.8479464655095,348.4180281195527,32.5
68.6%,68599657,-451734.1644237614,87490.06901502924,298.6288832116755,350.2529861326177,32.5
68.8%,68799656,-450683.2001036615,87331.54000769494,298.0877779073836,349.31047373431977,32.5
69.0%,68999655,-451814.09463030566,87454.75414732215,298.5083433650064,347.94112279892437,32.5
69.2%,69199654,-451178.57590474235,86782.32443849149,296.21314649012504,348.3192289529397,32.5
69.4%,69399653,-453147.8453910975,87102.56524222321,297.3062208773539,347.016475427979,32.5
69.6%,69599652,-453032.36572600994,86724.14253554377,296.01455484542737,347.8194974372837,32.5
69.8%,69799651,-452906.57098213304,87628.0063648427,299.09970323949943,348.00403516160395,32.5
70.0%,69999650,-451932.7616851018,87358.23315246427,298.1788893226746,346.5398054445224,32.5
70.2%,70199649,-453166.59680861793,87429.88689433679,298.42346424591136,348.3950043471871,32.5
70.4%,70399648,-451213.298844039,87093.26578289887,297.2744791358767,348.95718969482004,32.5
70.6%,70599647,-451382.95740416413,87423.10857629543,298.40032788804206,348.79323187948336,32.5
70.8%,70799646,-451895.7324652523,87321.03187172866,298.0519106033161,347.89965613985964,32.5
71.0%,70999645,-451806.7329807379,86783.00607274531,296.2154731047714,348.88830206608804,32.5
71.2%,71199644,-452475.94905658765,87036.46436910261,297.0805994995044,346.6474646598129,32.5
71.4%,71399643,-453204.6898758188,87125.76582925592,297.3854111840188,347.78809924011324,32.5
71.6%,71599642,-450790.6194914328,87237.30689041177,297.7661330522287,349.74127823429103,32.5
71.8%,71799641,-451822.3213048442,87023.94105826091,297.037853821362,348.0434493837804,32.5
72.0%,71999640,-451670.924255732,86631.71741435304,295.6990812033029,347.3575661736257,32.5
72.2%,72199639,-451804.87239659904,87361.60238090239,298.1903894727727,347.83815607887215,32.5
72.4%,72399638,-452742.3687209431,87404.61377321981,298.3371997816195,347.42528393791173,32.5
72.6%,72599637,-451326.284275217,86451.04315672454,295.0823877615429,349.0388753124368,32.5
72.8%,72799636,-452671.97387683904,87012.28004803217,296.99805142434786,349.14773881021995,32.5
73.0%,72999635,-452174.7807409363,87053.56302793423,297.13896216224754,347.85261007604765,32.5
73.2%,73199634,-450578.14281991404,87602.29772238829,299.01195221505196,349.69770891796094,32.5
73.4%,73399633,-453025.8545969743,86850.7589694637,296.44673331646345,349.8433216546771,32.5
73.6%,73599632,-452257.927575381,87206.27470405225,297.6602112343528,348.44155757212013,32.5
73.8%,73799631,-450995.53302140906,87185.3934472643,297.5889374719151,350.1740828439179,32.5
74.0%,73999630,-451127.5387683227,87813.26919044537,299.732058789486,349.65452970445904,32.5
74.2%,74199629,-451072.5691437144,87139.79529816913,297.43329781481896,348.2412511084881,32.5
74.4%,74399628,-452501.2422444918,86519.81842518243,295.3171376233659,349.0653989537791,32.5
74.6%,74599627,-451214.01658354,86845.67346470233,296.4293750194069,347.264443511985,32.5
74.8%,74799626,-452000.12950843154,87216.40560865073,297.69479093877214,349.5007129403028,32.5
75.0%,74999625,-451638.7829836472,88083.31767136476,300.6538122773717,348.18770296632516,32.5
75.2%,75199624,-451999.6710051084,87240.99325545039,297.7787156811715,348.22515183995705,32.5
75.4%,75399623,-451822.9128480917,86579.35348031903,295.5203479674375,349.5153061863711,32.5
75.6%,75599622,-450563.33261462767,87612.85547233518,299.0479888659697,348.77337970068874,32.5
75.8%,75799621,-451237.1062766849,87165.6195786816,297.5214435453688,349.2458919311299,32.5
76.0%,75999620,-450994.0170841478,87771.39945448187,299.5891452836228,350.19660852553164,32.5
76.2%,76199619,-451592.51123060426,86939.627629656,296.75006772966617,347.3635459901336,32.5
76.4%,76399618,-450744.5487819528,88027.0772517341,300.4618474761693,348.60047021131555,32.5
76.6%,76599617,-450437.34271874465,87419.3732489119,298.38757813646987,349.5065700813142,32.5
76.8%,76799616,-450839.79917631485,87575.4618219207,298.9203535333177,347.889132913878,32.5
77.0%,76999615,-451388.3764310917,87082.38874270592,297.23735265509964,348.6673767933399,32.5
77.2%,77199614,-451831.3706569979,87217.64433156641,297.69901905797565,347.4446452173829,32.5
77.4%,77399613,-451838.8277932573,87580.09799686784,298.9361781378976,346.45122235683476,32.5
77.6%,77599612,-450889.4029034525,88393.30181315565,301.7118777140379,348.52460140612015,32.5
77.8%,77799611,-451827.1612377041,87782.29916581191,299.62634914754096,348.62225642154357,32.5
78.0%,77999610,-452875.0290535954,87207.96896989178,297.66599425317105,347.85287617908756,32.5
78.2%,78199609,-452839.04385573696,88479.75537223188,302.00696868935967,347.88997217628736,32.5
78.4%,78399608,-451536.98238740116,87508.60676447224,298.6921579064579,348.6505893438411,32.5
78.6%,78599607,-451427.63165142527,87211.6200120307,297.67845631485164,346.11070263879446,32.5
78.8%,78799606,-451785.90875247633,87146.43186731392,297.4559503427502,348.3852052502646,32.5
79.0%,78999605,-451797.50466079684,87025.89534166933,297.04452435526724,348.1724277341487,32.5
79.2%,79199604,-451150.1436544028,87417.92623747082,298.3826390683504,347.24447260381066,32.5
79.4%,79399603,-452743.0354774273,87851.49333217193,299.86252882893206,347.5367392898749,32.5
79.6%,79599602,-450181.8810844887,87199.76768718282,297.6380009057677,347.3643552821068,32.5
79.8%,79799601,-451632.02327808784,87253.79572669067,297.8224142144094,347.794657119778,32.5
80.0%,79999600,-451383.8833345673,86442.3721736283,295.0527911910118,349.8586776910569,32.5
80.2%,80199599,-452002.0178550128,87798.4043233674,299.68132070338595,348.2691171856415,32.5
80.4%,80399598,-451875.12045525387,87389.12743031792,298.28434041897543,346.5227818670011,32.5
80.6%,80599597,-451691.04282398056,87372.16791989235,298.2264527099449,346.2807847579837,32.5
80.8%,80799596,-451366.56049322896,87415.99399227567,298.37604375723436,347.10044700543597,32.5
81.0%,80999595,-451956.5948396106,87316.69777410306,298.03711707591077,350.5041260593669,32.5
81.2%,81199594,-451956.0872583939,87237.70486384141,297.76749145052673,348.13963132166833,32.5
81.4%,81399593,-452275.793380836,87766.26766795752,299.5716290135376,348.4825773261085,32.5
81.6%,81599592,-451591.8503604764,87250.82528343168,297.8122752333448,347.5265257541837,32.5
81.8%,81799591,-452017.6704076184,86850.4290631907,296.445607251037,348.739646453485,32.5
82.0%,81999590,-453045.2660682737,87853.58289693146,299.86966111717413,347.716984663688,32.5
82.2%,82199589,-452229.02529851487,87049.46572512161,297.1249768839538,348.8022867579191,32.5
82.4%,82399588,-452595.22525406675,87653.4209178763,299.1864504517852,348.0191458022796,32.5
82.6%,82599587,-452163.378684585,87716.29313993566,299.40105151073965,347.38439173448234,32.5
82.8%,82799586,-451781.93906059535,86907.04488908697,296.6388534222865,349.61066915836216,32.5
83.0%,82999585,-451500.8603536063,87173.11511830753,297.5470279877262,349.98203457103745,32.5
83.2%,83199584,-452275.87769765547,87439.28829620972,298.45555394676023,347.8373201448585,32.5
83.4%,83399583,-451687.6735910685,87423.36734743029,298.4012111486896,348.382857967748,32.5
83.6%,83599582,-452065.5389983859,87734.81739728968,299.46428015312426,349.4355329097127,32.5
83.8%,83799581,-452267.3185108183,87566.98243781795,298.89141094550814,348.9143965045512,32.5
84.0%,83999580,-451929.18616341054,87107.37584817177,297.32264086533837,348.7965998353967,32.5
84.2%,84199579,-452224.27121174755,87612.18881822168,299.0457133828704,348.7831148742384,32.5
84.4%,84399578,-450618.24561771145,87382.52006078779,298.26178755776544,348.78717286369505,32.5
84.6%,84599577,-451897.384185825,87853.71603359468,299.87011555107165,348.3495478813019,32.5
84.8%,84799576,-451397.1812019022,87501.42855669779,298.66765660939325,347.55315503190894,32.5
85.0%,84999575,-451359.92184669524,87141.49804106902,297.4391097682934,348.60077672599493,32.5
85.2%,85199574,-451864.03836212493,87207.5160595919,297.6644483394625,348.8200371610729,32.5
85.4%,85399573,-451785.01669567777,87663.87814862095,299.22214400162375,348.4868010289683,32.5
85.6%,85599572,-452261.20313882176,87605.84941017267,299.02407515161497,346.9407255758343,32.5
85.8%,85799571,-452055.4702092977,87028.907130884,297.0548044620242,348.17787100374034,32.5
86.0%,85999570,-451566.87650953745,87099.09970375229,297.294391993288,347.0115915132291,32.5
86.2%,86199569,-451363.67811568175,87501.68942020822,298.6685470119231,348.81769750054485,32.5
86.4%,86399568,-451394.81512182346,86720.51767663128,296.00218215466344,347.76835570861147,32.5
86.6%,86599567,-451966.8037029584,88046.7886150505,300.5291280541826,349.05563918887293,32.5
86.8%,86799566,-451907.9184373212,88072.78643486158,300.6178661244976,348.66072123923374,32.5
87.0%,86999565,-451157.120758459,86639.64281849778,295.72613289745965,347.75958597893606,32.5
87.2%,87199564,-452458.9903420168,87785.61724572792,299.6376747129552,347.60288924645596,32.5
87.4%,87399563,-453019.08736412413,87479.64845482512,298.59331482898665,347.52857152100216,32.5
87.6%,87599562,-451545.5924181421,87617.64528622979,299.06433788466677,349.3474816613483,32.5
87.8%,87799561,-451996.0277061714,87573.87616892095,298.91494124150205,347.41993752462486,32.5
88.0%,87999560,-452248.51637664717,87230.72843160131,297.74367887165783,348.94250459154847,32.5
88.2%,88199559,-451587.3190020267,87851.84317285323,299.8637229362534,350.42822016324834,32.5
88.4%,88399558,-451406.8349475148,87361.96132464346,298.1916146514671,348.63434151861196,32.5
88.6%,88599557,-451463.9193308675,87069.58485118998,297.19364927405064,346.7696241223445,32.5
88.8%,88799556,-451283.7652195003,87181.75584042368,297.57652126878924,349.2007589991923,32.5
89.0%,88999555,-450856.1157075111,87587.23302575469,298.9605320529437,348.4711300396039,32.5
89.2%,89199554,-451564.7747941129,87247.05413657328,297.7994032195559,348.8023667398689,32.5
89.4%,89399553,-451847.78624242963,86972.26823633641,296.8614795508027,349.0584119109248,32.5
89.6%,89599552,-452749.7594470023,87152.7213134102,297.4774180394259,347.7771319001429,32.5
89.8%,89799551,-452234.35608228575,88577.14335682316,302.33938201814254,347.44693835585247,32.5
90.0%,89999550,-452462.9581837859,87451.32752950944,298.49664732839193,347.273622595301,32.5
90.2%,90199549,-452476.575070824,86520.64324102359,295.3199529581379,348.79439465419364,32.5
90.4%,90399548,-452283.93223983515,88060.98002358503,300.57756743169796,348.856693281032,32.5
90.6%,90599547,-450637.7221250171,87360.89005975367,298.18795811488803,349.0884464712042,32.5
90.8%,90799546,-451840.7602644311,87135.84211829901,297.41980446976805,347.85583936254164,32.5
91.0%,90999545,-451830.6348295864,87052.2689232385,297.1345450090279,348.90387404390856,32.5
91.2%,91199544,-451134.29245950235,86995.77356718236,296.9417100361489,347.18180989216137,32.5
91.4%,91399543,-451354.11255516857,87231.10051783262,297.7449489094686,349.0859957479681,32.5
91.6%,91599542,-452622.5138700134,87934.41578282637,300.14556711100107,347.8158482348362,32.5
91.8%,91799541,-451350.23658420565,87276.12004029535,297.89861354669114,349.4040911386702,32.5
92.0%,91999540,-451345.381525761,88575.16480205499,302.332628639074,348.5675699601721,32.5
92.2%,92199539,-450184.2807478369,86524.31642940734,295.3324906113506,349.9149347819634,32.5
92.4%,92399538,-451963.4012993411,87399.56543530675,298.3199683457546,348.1097718759523,32.5
92.6%,92599537,-452665.1590006696,86850.39613540052,296.44549485897556,346.61458747075216,32.5
92.8%,92799536,-451593.1708094822,88044.61132428405,300.52169633173304,348.50197865499075,32.5
93.0%,92999535,-451569.3495468097,86567.84363324672,295.48106153395037,347.9600712917547,32.5
93.2%,93199534,-451694.43912985595,88011.9017263935,300.41004902366336,347.8276330733334,32.5
93.4%,93399533,-451805.7846211791,87232.90351070592,297.75110304506654,347.67467057532815,32.5
93.6%,93599532,-452225.9003114286,87545.8329472589,298.81922162371137,347.14523322071284,32.5
93.8%,93799531,-451415.6720754043,87474.55897646653,298.5759429688948,348.7988336800478,32.5
94.0%,93999530,-451803.89917230746,87222.17155877396,297.7144717924432,349.21920338137886,32.5
94.2%,94199529,-452618.31922908826,88030.69756468403,300.47420465024953,347.492077078904,32.5
94.4%,94399528,-451718.1332262438,87840.06265433738,299.823512622927,348.2311226437576,32.5
94.6%,94599527,-452017.6196830687,86483.86312565509,295.19441179786054,347.9963482400185,32.5
94.8%,94799526,-452240.20345983,87426.3164600149,298.4112773219996,346.5293543574883,32.5
95.0%,94999525,-451883.64962227875,86194.8977005796,294.2080893140795,348.1495259677715,32.5
95.2%,95199524,-451739.6063101352,87769.33182866964,299.5820878793465,348.55176938176936,32.5
95.4%,95399523,-452552.10366919544,88188.73069391533,301.01361737930665,348.5521875487529,32.5
95.6%,95599522,-451351.6236001719,86778.05638549372,296.19857839211625,347.28691803289746,32.5
95.8%,95799521,-451786.74225615244,87315.26061620226,298.0322116407712,348.33245670951993,32.5
96.0%,95999520,-452395.77228219435,87235.10350638721,297.7586122659504,348.5254913399324,32.5
96.2%,96199519,-451741.4661242692,87407.62420903647,298.347475268838,347.8233765705929,32.5
96.4%,96399518,-452666.6980772554,87873.37206742843,299.9372072735748,346.022289190151,32.5
96.6%,96599517,-451245.64003711333,88227.49409556738,301.14592806868154,347.5596358918994,32.5
96.8%,96799516,-451872.96189329866,87168.68751871656,297.5319153110985,348.3767991729631,32.5
97.0%,96999515,-451185.88696259493,87395.32261628876,298.3054863786093,347.85557154806895,32.5
97.2%,97199514,-451352.46659951145,87815.01913149768,299.7380318438911,348.4947304817783,32.5
97.4%,97399513,-451796.0391570637,87090.95458493347,297.2665903494686,347.8709969603249,32.5
97.6%,97599512,-451756.9977659788,87915.97245280002,300.0826146969673,348.0353249646027,32.5
97.8%,97799511,-452752.1747169909,87464.70126789226,298.54229576143797,346.8667603077257,32.5
98.0%,97999510,-451623.2842897512,87341.04646609898,298.12022619652606,347.73381190452795,32.5
98.2%,98199509,-452334.1642475901,87668.76271596295,299.238816441213,347.83155662307587,32.5
98.4%,98399508,-452472.59117618855,86683.81431810022,295.8769029876489,347.52797145819426,32.5
98.6%,98599507,-451520.13480738085,86399.79533638479,294.907464144184,348.0334239847753,32.5
98.8%,98799506,-451253.9868630986,87652.57721316186,299.18357064383133,348.5508901274641,32.5
99.0%,98999505,-451625.77574950224,87978.75589994143,300.2969127414779,349.5968598506949,32.5
99.2%,99199504,-450050.85340889357,86802.32721503195,296.2814217456673,350.5027539610735,32.5
99.4%,99399503,-451333.13090800215,87254.42008700385,297.8245453365486,349.54029545362596,32.5
99.6%,99599502,-452500.99410384893,87268.38132441294,297.87219907351175,348.25311216685236,32.5
99.8%,99799501,-451530.07839379786,87348.51498029637,298.14571839328767,347.88452425090554,32.5
100.0%,99999500,-451297.67226947146,87543.09624065994,298.8098804533989,348.4621783898283,32.5
