#"Progress (%)","Step","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Temperature (K)","Box Volume (nm^3)","Speed (ns/day)"
60.6%,60599697,-442225.09475213056,85996.0765575273,300.0783535797018,339.8486563529417,32.6
60.8%,60799696,-441966.08246304607,85747.81449448201,299.21205741693336,341.6479310569111,32.6
61.0%,60999695,-441407.2696519871,85871.87303114141,299.64495253166984,339.8604606394126,32.6
61.2%,61199694,-440916.9946909696,85419.73720390059,298.0672506170707,340.8101469447911,32.6
61.4%,61399693,-441055.6615966158,85902.48661053274,299.7517768528328,340.44825980871644,32.6
61.6%,61599692,-439911.0630180831,86422.51374624166,301.56638157606005,339.99123220451,32.6
61.8%,61799691,-441068.3763218606,85311.79099087871,297.6905785271865,340.63136867652213,32.6
62.0%,61999690,-441433.13650310785,85133.35324232932,297.0679302861897,340.176407114699,32.6
62.2%,62199689,-440199.7630997696,85423.1810075806,298.0792675715612,341.143452535658,32.6
62.4%,62399688,-442370.02447167225,85199.61331720417,297.2991409991949,339.89900394050215,32.6
62.6%,62599687,-441732.6856796844,85319.72863438225,297.71827647678134,340.38532397001796,32.6
62.8%,62799686,-442791.3519046367,85038.00860316987,296.7352306621263,340.5365630664893,32.6
63.0%,62999685,-442528.8597823186,85344.8320356838,297.8058733490268,339.39502174441867,32.6
63.2%,63199684,-441271.8406873238,84786.53612670835,295.85773194674357,339.1043469702082,32.6
63.4%,63399683,-442126.151937529,84828.3734878503,296.00372100754913,339.8003812994696,32.6
63.6%,63599682,-442279.96984774293,84843.77332514455,296.05745785236394,340.55740451643965,32.6
63.8%,63799681,-440986.69112853426,85214.92864882175,297.3525829663206,341.1548513668788,32.6
64.0%,63999680,-441819.27121728985,85582.54487096495,298.63535858941697,341.102578049802,32.6
64.2%,64199679,-440214.7563020033,85218.69802001264,297.3657359698793,340.43332255896075,32.6
64.4%,64399678,-442227.77976875193,85010.0841502345,296.63778989276915,338.8207034609527,32.6
64.6%,64599677,-441099.79463925166,84602.31863694478,295.2149156318404,341.2770879937785,32.6
64.8%,64799676,-440996.782210893,86168.51213369178,300.6800575860397,340.7252046245627,32.6
65.0%,64999675,-442130.9158610059,85290.1110843244,297.6149277425809,339.1121443425599,32.6
65.2%,65199674,-442240.05003220215,85349.03924695397,297.8205541703113,341.0782251762382,32.6
65.4%,65399673,-441174.77083913237,85525.14361887588,298.4350602280286,341.1818248999726,32.6
65.6%,65599672,-441819.3847884573,84975.02968974906,296.5154693729364,340.13731201411565,32.6
65.8%,65799671,-440864.0270357961,85285.96177165757,297.6004489551363,340.78527792973733,32.6
66.0%,65999670,-441742.8525774493,85363.23750908673,297.87009818784156,340.49700846086023,32.6
66.2%,66199669,-441160.96650611004,85205.41930962214,297.3194006751641,339.9867508958437,32.6
66.4%,66399668,-441190.6997956992,85605.70064595068,298.71615933186627,340.2845831280049,32.6
66.6%,66599667,-441793.5920586735,84634.97596273897,295.32887148830423,339.00635604491185,32.6
66.8%,66799666,-440856.6278598616,84948.18310216544,296.42178975261163,339.1180914221313,32.6
67.0%,66999665,-441871.4833393181,85598.19958962663,298.68998482807575,339.76795237776173,32.6
67.2%,67199664,-442315.0802996317,85363.61690329423,297.8714220620658,339.28211402637453,32.6
67.4%,67399663,-439840.306573411,85393.599575439,297.97604486874826,341.771220817994,32.6
67.6%,67599662,-441746.7237860821,85664.44318770425,298.9211380462465,339.80873321827073,32.6
67.8%,67799661,-441608.28912355937,85098.85211860371,296.94754060309407,341.7739946426855,32.6
68.0%,67999660,-441087.05439354153,85767.36420640582,299.2802750101294,342.129599350444,32.6
68.2%,68199659,-441322.4955833559,84863.75366005971,296.1271780796734,340.1001919827944,32.6
68.4%,68399658,-441555.40258164983,86050.13423726149,300.26698473803293,339.6432223060657,32.6
68.6%,68599657,-441121.6902439068,85373.38401859236,297.90550384806363,340.52262263225856,32.6
68.8%,68799656,-441492.4524049652,85646.43668357679,298.8583053877277,340.8168310453662,32.6
69.0%,68999655,-441658.03502297355,84897.77350869658,296.24588838108065,340.15302004313327,32.6
69.2%,69199654,-441503.9118272718,84621.48168543365,295.28178398526194,340.0346845213353,32.6
69.4%,69399653,-442262.1006139028,85557.72790892783,298.54876123047853,340.8724484234754,32.6
69.6%,69599652,-442064.9004125134,85560.17546360544,298.55730183148444,340.21359036149533,32.6
69.8%,69799651,-441875.4386423398,84407.43166719197,294.5348687813491,339.7357022292381,32.6
70.0%,69999650,-440736.09189539915,85230.42121693416,297.40664338998175,341.4876641662955,32.6
70.2%,70199649,-441675.013215757,85145.96760439029,297.1119473756924,341.2622568382864,32.6
70.4%,70399648,-441367.0407125759,85094.10297434244,296.93096873786624,339.9554180265215,32.6
70.6%,70599647,-441096.9565479709,84407.21115569712,294.53409931919487,339.9293384448426,32.6
70.8%,70799646,-440566.70898789214,85278.12442860263,297.573100998177,341.13222599274627,32.6
71.0%,70999645,-442702.40688054403,85213.41023600777,297.3472845523055,340.23226169891757,32.6
71.2%,71199644,-441024.5838254732,85067.48869578785,296.8380997465114,341.46910897477244,32.6
71.4%,71399643,-440679.9894561912,85873.10842600302,299.6492633708492,340.39655428737206,32.6
71.6%,71599642,-440828.3028404475,85231.94150507014,297.4119483478249,341.4145302298838,32.6
71.8%,71799641,-440806.90914964816,84578.65082178765,295.1323281547196,339.3481006568982,32.6
72.0%,71999640,-441200.23366486793,84897.54394496809,296.24508733167875,340.6736369526903,32.6
72.2%,72199639,-442331.84403883526,86155.27626643865,300.6338717899836,340.57726227123146,32.6
72.4%,72399638,-441669.3062115046,85793.92772314868,299.3729668710673,340.8597045204171,32.6
72.6%,72599637,-442927.37333343085,85549.34441519168,298.5195075121893,340.414865782191,32.6
72.8%,72799636,-441823.64710115176,85140.87713978859,297.09418449280537,338.99774778428116,32.6
73.0%,72999635,-441741.6896446897,85409.32084635219,298.0309033376535,340.1286755439528,32.6
73.2%,73199634,-442559.83306887746,85934.07313234266,299.86199620049905,339.6541351324737,32.6
73.4%,73399633,-440995.48634196166,86202.16706355067,300.79749452439984,340.9498314063659,32.6
73.6%,73599632,-441347.28925566794,85292.3236997854,297.622648536729,339.9949702411785,32.6
73.8%,73799631,-442005.2070103227,85554.89099879283,298.53886199604085,339.69355471432806,32.6
74.0%,73999630,-440907.5137151084,84745.91819988168,295.7159980317107,340.6491502077749,32.6
74.2%,74199629,-440807.4603178906,85627.95789728942,298.79382472782737,339.8501391875103,32.6
74.4%,74399628,-441018.4542965023,85856.41401650116,299.5910091909163,341.271594936178,32.6
74.6%,74599627,-440256.0696933884,84673.20696698368,295.462276374535,342.72554360643994,32.6
74.8%,74799626,-442264.992386458,84693.53739972133,295.53321824802146,340.002343420757,32.6
75.0%,74999625,-441810.7863586643,85190.27773409756,297.2665650199121,340.31033926158426,32.6
75.2%,75199624,-442087.1786757768,85026.0245722069,296.6934130766669,339.52143071117234,32.6
75.4%,75399623,-442063.5177263096,85100.98157351578,296.9549712132988,339.8411161713049,32.6
75.6%,75599622,-441120.2427670108,85146.50840072456,297.11383445333723,341.880747538529,32.6
75.8%,75799621,-441345.1906948034,85395.93242053152,297.98418519726715,340.4436702059434,32.6
76.0%,75999620,-441039.8580238903,85531.08892417117,298.45580602825527,341.3859506854269,32.6
76.2%,76199619,-442112.5765280011,85792.32717111247,299.3673818369696,340.38282515337846,32.6
76.4%,76399618,-442207.9977039993,86254.1528677933,300.978895992596,340.0408405729299,32.6
76.6%,76599617,-442239.8419165765,85751.1957487103,299.2238561087165,340.085029048739,32.6
76.8%,76799616,-441266.603260329,85736.06222524086,299.1710485506469,340.53634912197134,32.6
77.0%,76999615,-441581.11679903977,85930.78564299105,299.85052469584986,340.514487469416,32.6
77.2%,77199614,-441205.5409229486,85225.10502307373,297.3880928378542,341.8532075047327,32.6
77.4%,77399613,-441560.121828489,85868.23905823217,299.63227199261263,339.74619705110206,32.6
77.6%,77599612,-441653.60730172927,86120.16489644388,300.5113526876974,340.2597653536353,32.6
77.8%,77799611,-442116.79543207213,84881.85672113375,296.1903476680932,339.9350177571637,32.7
78.0%,77999610,-442261.98900541244,85353.22500393994,297.83516012810753,340.4557665470307,32.7
78.2%,78199609,-441351.8151771403,86083.03089282347,300.3817757219299,340.5818181454378,32.7
78.4%,78399608,-442392.81872283947,86151.35022267466,300.6201720865094,340.62072639626905,32.7
78.6%,78599607,-441715.35622381,85121.52472382609,297.02665535249713,340.0631043581676,32.7
78.8%,78799606,-440684.79918121966,85942.46540753887,299.8912805611871,342.78877688413337,32.7
79.0%,78999605,-442223.53273524577,85030.6903982588,296.70969420780443,339.79947030377053,32.7
79.2%,79199604,-441928.9927045712,85144.42072249448,297.10654962045686,340.19905379419424,32.7
79.4%,79399603,-440879.5605345662,85347.2341800927,297.81425549351684,340.4642010982666,32.7
79.6%,79599602,-441355.77464935696,85721.30473817722,299.11955314994606,339.87932442833954,32.7
79.8%,79799601,-440421.4999063914,86000.15405438837,300.09258177003073,339.9814970154685,32.7
80.0%,79999600,-440998.4556589988,85015.17519445159,296.6555547981907,342.4841896861237,32.7
80.2%,80199599,-441336.46098268405,85485.81565707739,298.2978275716266,341.7466779141789,32.7
80.4%,80399598,-441483.68279544497,85219.6221064849,297.3689605163733,340.44491614479193,32.7
80.6%,80599597,-442178.8802561173,86059.64480791119,300.3001713262636,340.29554143304637,32.7
80.8%,80799596,-441351.22387200873,85220.81840127334,297.37313491810045,341.2883049129561,32.7
81.0%,80999595,-442219.1889395518,85307.4213095501,297.67533077599546,339.0498586268477,32.7
81.2%,81199594,-440691.08604767267,85260.52651904803,297.51169410687464,340.7957071897213,32.7
81.4%,81399593,-441483.4454569244,85368.89133133889,297.889826874786,341.2729959627301,32.7
81.6%,81599592,-442201.7464889954,84710.94786740432,295.5939710717142,340.86914761154253,32.7
81.8%,81799591,-441881.62419764,85300.49874428229,297.65117488340974,341.4032114364887,32.7
82.0%,81999590,-441503.21387022175,84651.86609742846,295.38780864000057,340.99294062081225,32.7
82.2%,82199589,-441885.1605363344,85297.60811427888,297.6410881965869,340.4089990108764,32.7
82.4%,82399588,-442127.9120533215,84966.98355526922,296.4873928503316,339.81843407178303,32.7
82.6%,82599587,-441485.2990091033,85784.73723425227,299.34089718967,340.6238390286638,32.7
82.8%,82799586,-441284.85729815625,86002.15376668388,300.09955965085146,339.9056346628148,32.7
83.0%,82999585,-439925.7287156503,84861.39404389681,296.11894433504705,340.47710811483654,32.7
83.2%,83199584,-441983.1860228777,84800.25830602284,295.9056147007139,339.7557486890711,32.7
83.4%,83399583,-441500.970343112,85847.91504523995,299.56135252045783,340.63626029029695,32.7
83.6%,83599582,-442103.8585286867,84924.36377490894,296.338673582751,339.7090201591425,32.7
83.8%,83799581,-442290.8463941235,86391.34521981119,301.45762079918313,338.90795842812014,32.7
84.0%,83999580,-441481.5144330086,85021.88922159642,296.6789830090133,340.94538759103364,32.7
84.2%,84199579,-441897.227349984,85470.49862784182,298.24437968076074,340.24085212458766,32.7
84.4%,84399578,-442064.1049235803,85221.90650451218,297.3769317916499,340.41776902778633,32.7
84.6%,84599577,-440936.883004711,85203.43125161028,297.3124634612946,340.41334063476404,32.7
84.8%,84799576,-439115.2448080336,85863.79231799277,299.6167553487929,342.8974474740287,32.7
85.0%,84999575,-441916.48364563705,84086.83601615773,293.41616873155306,341.22732549384676,32.7
85.2%,85199574,-440592.4713583137,85786.39881365548,299.3466951752481,341.8245144158888,32.7
85.4%,85399573,-441460.3662047647,84504.36094299564,294.87309790366703,340.0418632498558,32.7
85.6%,85599572,-441142.4725248865,85257.13579668337,297.4998623765753,339.47534008812306,32.7
85.8%,85799571,-442456.5466420413,85333.1238272672,297.7650182304486,340.9007504405825,32.7
86.0%,85999570,-441176.60129582323,84849.42275969952,296.077171228692,341.9231378071477,32.7
86.2%,86199569,-442771.8566501145,85709.27138207655,299.077563447261,340.2598680192241,32.7
86.4%,86399568,-441761.9594421997,85142.4724375282,297.09975119233786,339.7913458019076,32.7
86.6%,86599567,-442122.20354975294,84909.07589631755,296.28532741137815,339.7529954280923,32.7
86.8%,86799566,-440567.4741030093,85546.5997119851,298.5099300285149,340.67514715136076,32.7
87.0%,86999565,-441984.2979035205,85543.5018436407,298.4991201954433,338.73977679495744,32.7
87.2%,87199564,-440520.62683629664,85259.74483507621,297.5089664657,340.9276073034955,32.7
87.4%,87399563,-442138.1280233036,85792.26115854038,299.36715148990334,340.00067006873206,32.7
87.6%,87599562,-441513.9392653061,85042.26765825623,296.75009238941993,339.8338018794071,32.7
87.8%,87799561,-440724.3215097538,85596.57145818032,298.68430355721574,340.6992495210018,32.7
88.0%,87999560,-440750.5577125377,85863.53661114478,299.6158630744821,341.4137573871874,32.7
88.2%,88199559,-441743.52253480116,85104.97000417812,296.96888861225966,340.1156263005374,32.7
88.4%,88399558,-441751.4484537598,85731.63570294046,299.15560245616024,339.3615308047352,32.7
88.6%,88599557,-441383.6347148982,84716.76620584905,295.6142738284324,340.4524999217862,32.7
88.8%,88799556,-441553.17856193986,85471.65704516461,298.24842191125424,340.05172062927466,32.7
89.0%,88999555,-440740.30743786925,85110.26512388769,296.98736562735223,339.9134742698999,32.7
89.2%,89199554,-441456.33453353075,85559.8060719663,298.5560128606461,339.281450780812,32.7
89.4%,89399553,-440839.33860854385,84409.9899261294,294.5437956784903,340.9138826787367,32.7
89.6%,89599552,-441781.51756024035,85684.38993189947,298.99074106067434,339.0962297045752,32.7
89.8%,89799551,-441224.3957757959,85045.3161406347,296.7607298930093,340.7467609572871,32.7
90.0%,89999550,-441581.26290315064,85907.40205143124,299.76892900059335,339.41020879869006,32.7
90.2%,90199549,-442549.29635914275,85802.07709689753,299.4014036411521,339.32659957721154,32.7
90.4%,90399548,-440743.6991461143,86447.34068066871,301.65301373307847,341.6691089424165,32.7
90.6%,90599547,-440680.77081566537,85613.91876394465,298.744835981033,340.6282906330577,32.7
90.8%,90799546,-441036.44547148794,85240.64531318401,297.44231978467684,340.2852645326696,32.7
91.0%,90999545,-441545.4269602103,85469.88338395586,298.24223282267445,339.3844915447045,32.7
91.2%,91199544,-441441.4765294865,86358.58924357058,301.34332070767135,339.9458533817514,32.7
91.4%,91399543,-441786.72616612725,85337.99659979244,297.78202148937936,340.6156039991252,32.7
91.6%,91599542,-440382.87024219614,85354.04988171818,297.8380384915807,340.47450095671707,32.7
91.8%,91799541,-440380.59791613277,85656.87380466389,298.89472512031665,340.6358539992331,32.7
92.0%,91999540,-440486.50283560064,85357.64562934334,297.85058564571193,340.4733030665905,32.7
92.2%,92199539,-440262.8126544026,85723.57152151811,299.1274629597895,341.5716726451244,32.7
92.4%,92399538,-440459.2190667568,85581.16821118584,298.63055481444843,341.2296355763521,32.7
92.6%,92599537,-441255.77934413264,85392.48401160061,297.9721521730191,340.3902647791774,32.7
92.8%,92799536,-441961.72856506566,85690.54726641081,299.0122267246321,341.18852169650256,32.7
93.0%,92999535,-441068.4682412734,85582.454794348,298.6350442722528,341.5271288542107,32.7
93.2%,93199534,-442156.31104966486,85607.03818257002,298.7208265888233,339.3242976961932,32.7
93.4%,93399533,-442336.7785754418,85467.45493734127,298.23375889815327,340.50868455990866,32.7
93.6%,93599532,-441725.8467190154,85826.40426439128,299.48629189025615,342.6013830345885,32.7
93.8%,93799531,-442936.44184567407,85016.73896286433,296.661011477954,339.85304261110286,32.7
94.0%,93999530,-441769.4429584602,85615.10994961218,298.74899255477715,340.75905708249314,32.7
94.2%,94199529,-441224.55575490603,84697.26403286855,295.54622211963954,341.65217353297516,32.7
94.4%,94399528,-442026.76156382915,85123.89917368878,297.0349408584641,340.72846662311696,32.7
94.6%,94599527,-441784.87859159755,85816.25803846517,299.4508872195684,339.60774579763716,32.7
94.8%,94799526,-441397.2415886922,85377.58435547925,297.92016068158387,339.9238283880714,32.7
95.0%,94999525,-441480.3192014559,85509.51722937787,298.38053284235394,340.02959060814004,32.7
95.2%,95199524,-441143.52985292906,85528.38738627287,298.4463791674366,341.299245450859,32.7
95.4%,95399523,-442061.10116519313,85170.8448776993,297.1987551873387,339.5924320785904,32.7
95.6%,95599522,-441831.7561986088,85600.80450026807,298.69907451364975,340.2166168260493,32.6
95.8%,95799521,-440497.4584408025,85390.08634619304,297.9637856577461,339.6933300837867,32.6
96.0%,95999520,-441034.87177619943,85713.52446867805,299.0924043478707,341.2846744173372,32.6
96.2%,96199519,-441971.8970036991,85752.58314235078,299.22869733887563,341.30048971355285,32.6
96.4%,96399518,-443544.367570919,84756.5657536345,295.7531520569604,339.02191634684306,32.6
96.6%,96599517,-442120.0318341078,84946.23318814789,296.4149856400122,341.0613177213554,32.6
96.8%,96799516,-442165.00817442127,85328.44476052682,297.74869089669164,339.921220390187,32.6
97.0%,96999515,-441479.87098688213,85187.82907691703,297.2580205717857,341.3640711129015,32.6
97.2%,97199514,-441445.76654285425,86236.56696927588,300.9175310131159,339.7823742613712,32.6
97.4%,97399513,-442028.0515545034,85471.123085937,298.24655869129913,339.9930355160337,32.6
97.6%,97599512,-442479.61701605143,85134.3890628781,297.07154472230496,339.6684305977395,32.6
97.8%,97799511,-441970.95361599186,85434.95461148582,298.12035088392855,339.0280094499808,32.6
98.0%,97999510,-442099.4918145002,86419.47688996675,301.55578464108913,341.2458387387221,32.6
98.2%,98199509,-442569.12655609613,86165.52985083521,300.6696510818673,338.8641730217301,32.6
98.4%,98399508,-441020.4672839297,85677.74925257143,298.9675687928317,341.34880101090033,32.6
98.6%,98599507,-441199.2779550748,85237.50480757572,297.43136117132997,339.9967479526343,32.6
98.8%,98799506,-440899.7551321429,85359.8145213112,297.85815386925026,341.6205058369014,32.6
99.0%,98999505,-440887.8345180638,85565.50382094714,298.575894827379,341.5483562625547,32.6
99.2%,99199504,-441888.310600013,85974.2417676832,300.0021623387817,340.503631597784,32.6
99.4%,99399503,-440339.9224285488,85178.26127597084,297.2246342817335,341.15781320228166,32.6
99.6%,99599502,-440111.86425573146,85306.10720697627,297.6707452907899,341.4444474559082,32.6
99.8%,99799501,-441552.6962464629,85507.4477973649,298.3733116785968,340.0292688418627,32.6
100.0%,99999500,-441031.96464394685,85791.14950467693,299.3632724378065,342.10407464095624,32.6
