#"Progress (%)","Step","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Temperature (K)","Box Volume (nm^3)","Speed (ns/day)"
60.6%,60599697,-441045.38583248993,86162.59316899342,300.6594036998082,341.77849188084724,32.5
60.8%,60799696,-441983.2407816071,85358.32996499748,297.8529735955418,340.3569293181449,32.5
61.0%,60999695,-442038.9221115117,86048.43483556597,300.26105477374534,340.0920812373362,32.5
61.2%,61199694,-441117.1963087986,85877.94543057063,299.66614181955305,341.4909311849574,32.5
61.4%,61399693,-440932.4937313688,85707.23860421439,299.0704701860509,340.19889207419806,32.5
61.6%,61599692,-441729.65135164466,85099.26413775177,296.9489783201684,339.2318281838393,32.5
61.8%,61799691,-441672.1283815829,85141.83265022651,297.0975186914168,340.2367512045189,32.5
62.0%,61999690,-441456.56160807423,86049.64983804195,300.2652944548701,339.9128185685149,32.5
62.2%,62199689,-440940.2175070504,85270.09094897308,297.54506863394306,339.2997840797108,32.5
62.4%,62399688,-441416.2412751769,85472.56694710511,298.251596961642,340.2189675169324,32.5
62.6%,62599687,-440991.3007544251,85204.91186037462,297.3176299602569,340.4657438739412,32.5
62.8%,62799686,-440516.527732085,85261.73370665975,297.515906518481,339.46668216201135,32.5
63.0%,62999685,-441629.8256747504,85170.7073822529,297.19827540490166,340.71833803941286,32.5
63.2%,63199684,-440102.9098462276,86112.48791946068,300.48456431890423,341.14000847328816,32.5
63.4%,63399683,-441976.6531705004,85171.35192442097,297.2005244976551,339.7609095220209,32.5
63.6%,63599682,-441906.4282662426,85464.09004906769,298.222017314426,340.26827916268513,32.5
63.8%,63799681,-441531.4741298086,85234.36033262394,297.42038870718767,340.37926157208835,32.5
64.0%,63999680,-441587.76146727335,83990.41080733435,293.0796985219158,341.57979996917027,32.5
64.2%,64199679,-441468.5386962844,85818.05296986841,299.45715052926624,341.972879580529,32.5
64.4%,64399678,-441112.83923489973,84839.58589582331,296.04284605905025,340.99288291589727,32.5
64.6%,64599677,-441671.39441840677,85885.9804687287,299.69417962218245,340.4115407283839,32.5
64.8%,64799676,-440733.3117253133,85505.23617924342,298.36559436460755,341.6115180402595,32.5
65.0%,64999675,-442193.0457346211,85308.36074800289,297.67860889234083,340.62435604718945,32.5
65.2%,65199674,-442987.37434198055,85462.73439413824,298.21728683467,339.51034548038444,32.5
65.4%,65399673,-440674.93860481493,85725.08183148026,299.13273309937006,341.0760764480394,32.5
65.6%,65599672,-441369.9722250188,84852.16880275961,296.08675338770803,340.28104878323205,32.5
65.8%,65799671,-442049.1252555717,84841.73876371491,296.05035836749784,340.138812899796,32.5
66.0%,65999670,-442274.6791760209,84721.24510262441,295.6299026806313,340.1303236791514,32.5
66.2%,66199669,-441835.0838206108,85653.11877010134,298.8816221435964,340.18470367548406,32.5
66.4%,66399668,-442602.942562534,85887.35628643527,299.6989804587873,339.382045958858,32.5
66.6%,66599667,-442347.6108253971,85312.64692874253,297.6935652730385,339.41445382746275,32.5
66.8%,66799666,-441438.0217613578,86014.68802078755,300.14329720825344,340.5097597320472,32.5
67.0%,66999665,-441337.77790514426,85783.53900364833,299.33671603302616,340.46934830522,32.5
67.2%,67199664,-441077.7967807995,85320.57905633724,297.7212439751873,340.3481015184778,32.5
67.4%,67399663,-441127.8720319476,86128.81623403024,300.54154103166724,340.3362395317227,32.5
67.6%,67599662,-442255.58448254457,84494.2851699721,294.837939074323,339.3206260260173,32.5
67.8%,67799661,-441394.92061747424,86014.29082611273,300.1419112203242,340.0923163995778,32.5
68.0%,67999660,-441696.44865385676,85535.15966264659,298.47001063558685,340.6002128096612,32.5
68.2%,68199659,-442104.91351208836,85949.50437503192,299.91584263263,339.15164019454124,32.5
68.4%,68399658,-442319.0187128261,85764.75069254049,299.27115530410134,338.64676603617124,32.5
68.6%,68599657,-442343.90554184094,85814.76601569215,299.4456808920806,340.8439999522972,32.5
68.8%,68799656,-440225.4712825692,84636.628787742,295.33463892590737,341.96371519129985,32.5
69.0%,68999655,-441278.1640999592,86053.26810946348,300.2779202044908,339.9949947358488,32.5
69.2%,69199654,-441141.6014656741,84902.37757503035,296.2619540052406,340.10320128361684,32.5
69.4%,69399653,-442304.98524700804,85086.31143196236,296.9037805997225,339.5713908181727,32.5
69.6%,69599652,-442756.48671487067,85091.04125518864,296.92028504531214,339.06193986683564,32.5
69.8%,69799651,-441176.0795004261,85405.21962106496,298.0165923483489,339.67432097174014,32.5
70.0%,69999650,-442741.13315851614,85171.84169953584,297.2022335396949,340.4133163799893,32.5
70.2%,70199649,-441070.32332982775,85938.30303822114,299.8767562133116,339.55756953086956,32.5
70.4%,70399648,-441336.1000079387,84860.00394093804,296.1140936508778,339.55338362620495,32.5
70.6%,70599647,-440750.90712176915,84677.30645566469,295.4765813040522,340.3701184380434,32.5
70.8%,70799646,-443054.3557308703,85877.26606576529,299.66377121521356,339.9451926521395,32.5
71.0%,70999645,-440961.40691054193,86065.93249886273,300.3221118615076,339.07442557850203,32.5
71.2%,71199644,-442367.0035830103,86148.18486660451,300.60912675890785,340.27610760828986,32.5
71.4%,71399643,-441054.1976992404,85769.30940919794,299.28706268317916,340.679317428505,32.5
71.6%,71599642,-440895.0236019227,85010.10035834729,296.6378464500448,342.8528440668611,32.5
71.8%,71799641,-442249.1071645841,85131.47394834415,297.06137259812374,339.8860033154591,32.5
72.0%,71999640,-441756.41405272763,85632.07156899793,298.8081791482018,340.72412370720866,32.5
72.2%,72199639,-441008.56946598506,85409.7580182558,298.0324288238189,339.5777902477282,32.5
72.4%,72399638,-439632.89500222215,85877.98846056068,299.66629197022365,342.0156465508555,32.5
72.6%,72599637,-440393.38263488095,85603.89524678316,298.7098594955083,341.0651484736927,32.5
72.8%,72799636,-441207.1742022252,85072.49424338248,296.8555663163956,338.5444977116794,32.5
73.0%,72999635,-441167.22723957244,85484.01829873718,298.29155579327215,339.20037102268117,32.5
73.2%,73199634,-441758.8989130808,85681.43987244775,298.9804469982162,339.70267806920674,32.5
73.4%,73399633,-442036.22417442873,84886.31637135707,296.20590936055777,339.5927445059626,32.5
73.6%,73599632,-441873.4143877975,85053.39818131982,296.7889317082483,339.9752867807295,32.5
73.8%,73799631,-442202.14349518204,84578.57108515504,295.1320499183349,339.74279367247857,32.5
74.0%,73999630,-442462.7687174147,85083.0725607808,296.8924787453761,340.5891521586059,32.5
74.2%,74199629,-440760.1968592382,85752.38203825126,299.22799559770914,339.9308620028602,32.5
74.4%,74399628,-441425.59930184996,85522.44294442388,298.42563638015605,341.01107035281456,32.5
74.6%,74599627,-442825.40654075565,85334.39777763147,297.76946360683263,339.66222499693754,32.5
74.8%,74799626,-441999.0565894176,85170.42103810517,297.1972762234989,339.9529210317808,32.5
75.0%,74999625,-442095.22700320464,84738.57953712589,295.69039019091855,339.4158369216301,32.5
75.2%,75199624,-441522.6792330304,85286.3971939788,297.6019683362348,340.44547803523466,32.5
75.4%,75399623,-440315.9265391417,85544.43645520916,298.50238146865405,338.9540523693332,32.5
75.6%,75599622,-442218.9077327992,86406.59191342982,301.5108232579669,339.0742969283228,32.5
75.8%,75799621,-441673.2672060644,85710.27830748344,299.0810770554438,340.74732500065977,32.5
76.0%,75999620,-441472.6056150361,86219.40618054938,300.8576494297539,338.69173410454323,32.5
76.2%,76199619,-442363.7487779758,84736.95118336286,295.6847081442972,339.5300428917357,32.5
76.4%,76399618,-442129.46702736896,85351.72858474078,297.829938459544,339.4174008910765,32.5
76.6%,76599617,-442088.7951286915,86273.50511814142,301.0464245550025,339.48355758415295,32.5
76.8%,76799616,-440335.1480766805,85315.96603024757,297.7051470864754,342.09476841356536,32.5
77.0%,76999615,-441629.49974311097,85555.23692529369,298.5400690866314,339.5298914808055,32.5
77.2%,77199614,-441921.43885570625,85714.97339534527,299.09746029398076,340.1681629079481,32.5
77.4%,77399613,-442427.63840022404,86340.91001695488,301.28163006517036,338.84279030680517,32.5
77.6%,77599612,-441210.81421829714,85675.84734311816,298.960932189393,341.4920564361923,32.5
77.8%,77799611,-441823.98411289277,85595.27281330177,298.67977201074706,340.2594799948196,32.5
78.0%,77999610,-441767.02091748314,85233.53364291054,297.4175040210712,340.273376223753,32.5
78.2%,78199609,-441428.03331068717,85702.45274204534,299.0537701957997,340.7052836636579,32.5
78.4%,78399608,-441341.4030441521,85297.94771728595,297.6422732217103,340.2525585292508,32.5
78.6%,78599607,-441925.4282593555,85525.7745197477,298.43726172026487,339.79624538800095,32.5
78.8%,78799606,-441570.02777741477,86084.59361136367,300.3872287382235,341.9746172853657,32.5
79.0%,78999605,-441292.32093226677,85984.48679248348,300.0379117624476,339.5187236618972,32.5
79.2%,79199604,-441427.70840936713,85137.46596745332,297.082281403512,339.81114950519446,32.5
79.4%,79399603,-441502.93389227334,85131.10188506264,297.06007430474324,340.62227855250404,32.5
79.6%,79599602,-441412.8021329753,85660.25673902099,298.9065296748125,340.1109669549562,32.5
79.8%,79799601,-441053.01658319216,84728.09773815272,295.6538145574207,340.5105767825602,32.5
80.0%,79999600,-442058.829830579,85260.46037883393,297.51146331440896,339.9492658962014,32.5
80.2%,80199599,-441643.3820793303,85219.07896029577,297.36706523904536,339.92139258490175,32.5
80.4%,80399598,-442636.18945999583,85056.45900054128,296.79961226054024,339.2062865038758,32.5
80.6%,80599597,-441577.563941916,84960.73280571017,296.4655812199479,339.10853234231513,32.5
80.8%,80799596,-441949.43335834984,85484.15274877619,298.29202494893553,341.1560820571723,32.5
81.0%,80999595,-442489.0368587435,85345.7955119356,297.80923534388666,338.74150145829486,32.5
81.2%,81199594,-442135.2206000136,85841.13777746557,299.5377036351027,340.65595892696336,32.5
81.4%,81399593,-441727.3111493136,85737.36191604918,299.17558374682716,341.49254348129597,32.5
81.6%,81599592,-441004.02122162236,85360.68393235581,297.86118762899014,340.21425048216713,32.5
81.8%,81799591,-440617.83743982576,85393.9070635235,297.9771178306999,340.0463895857892,32.5
82.0%,81999590,-441398.46212080866,85546.08034072083,298.50811771241723,340.4008646493194,32.5
82.2%,82199589,-441132.0956783034,84813.94405018256,295.95337031631124,339.0448935795721,32.5
82.4%,82399588,-440238.8258289313,85382.41808372817,297.93702769776246,341.05435353440475,32.5
82.6%,82599587,-441472.1555912569,85052.78605408873,296.7867957255495,339.09419062397643,32.5
82.8%,82799586,-441626.6539740595,84821.07289890404,295.97824602312136,338.9184969323369,32.5
83.0%,82999585,-441339.7540569515,85617.99777274154,298.7590694471748,339.76469765809117,32.5
83.2%,83199584,-441039.2741058413,86481.82128423668,301.7733318122665,341.003188944175,32.5
83.4%,83399583,-441263.80470477045,85447.67896946543,298.1647517978508,340.62293972510565,32.5
83.6%,83599582,-440792.34772831807,85461.71549870551,298.21373145777187,341.03110206815757,32.5
83.8%,83799581,-441653.6678877743,85135.96729885135,297.077051885787,340.25021994789336,32.5
84.0%,83999580,-440433.86198868137,85520.01150935417,298.417152027593,342.8387057539793,32.5
84.2%,84199579,-441619.10174995195,84864.60403624433,296.1301454183663,339.10261581669886,32.5
84.4%,84399578,-441189.0407842351,85438.06883471747,298.1312177864367,341.2578876925927,32.5
84.6%,84599577,-441200.94227186823,85037.10554188653,296.73207948181744,340.1282619365516,32.5
84.8%,84799576,-442123.78247923637,85286.6747364116,297.6029368045605,340.468626744663,32.5
85.0%,84999575,-441081.9847257533,85396.39577210427,297.98580203587943,340.1609398671998,32.5
85.2%,85199574,-440876.2233226802,84569.60881547746,295.1007765947504,341.4668086082917,32.5
85.4%,85399573,-440647.61817230517,85277.9634868055,297.5725394010502,340.57345285012684,32.5
85.6%,85599572,-442094.27459903667,85515.61105424512,298.4017968930684,340.7856630422267,32.5
85.8%,85799571,-442055.13112153625,86118.62354128493,300.50597421769163,339.4308694418886,32.5
86.0%,85999570,-441026.5945176296,85521.48879785388,298.4223069406832,340.5771866936814,32.5
86.2%,86199569,-441448.64828487625,85067.54426342365,296.83829364657436,339.58503735944976,32.5
86.4%,86399568,-441095.707688191,85579.92084294325,298.6262021948462,340.9939188395133,32.5
86.6%,86599567,-441207.7392380978,85100.37542285408,296.95285608549455,341.3849651129894,32.5
86.8%,86799566,-441694.5788355521,84895.41306975199,296.23765176540496,339.59593648934367,32.5
87.0%,86999565,-440996.9194873697,85276.26006375893,297.5665954044899,341.4753511646978,32.5
87.2%,87199564,-442376.22176994896,84967.19509195199,296.4881309953962,339.3382875571143,32.5
87.4%,87399563,-441838.91468822537,85839.45351063606,299.53182648305784,339.3276448640152,32.5
87.6%,87599562,-441774.7314910288,85470.32375018147,298.24376945524233,339.88610920490925,32.5
87.8%,87799561,-441233.1004655021,85578.90190537472,298.6226466709176,342.1222606112978,32.5
88.0%,87999560,-440623.9148577824,85794.61892870953,299.3753787930409,338.6044549760588,32.5
88.2%,88199559,-441165.1277419855,85590.16616512928,298.6619526562224,341.08571206880424,32.5
88.4%,88399558,-441692.2652172507,86034.74395170371,300.2132812234521,340.66865366868456,32.5
88.6%,88599557,-441251.620433704,85920.58915910515,299.81494465290757,340.9879462348652,32.5
88.8%,88799556,-441084.3599938289,85301.98064997722,297.65634590793667,340.2199569443406,32.5
89.0%,88999555,-440558.3392437077,85130.64090691472,297.05846574806014,340.9137822200246,32.5
89.2%,89199554,-441442.22506343387,85537.2571843667,298.4773298167584,339.8281758882059,32.5
89.4%,89399553,-441203.973515233,85965.45175301877,299.9714900891393,340.39906791367787,32.5
89.6%,89599552,-441628.27278217394,85288.69401973137,297.6099829773426,339.9778987376138,32.5
89.8%,89799551,-442143.33516435977,85229.84525449038,297.4046336022243,339.55571263166814,32.5
90.0%,89999550,-440972.14653955353,85654.05355708837,298.8848840289201,340.4112062318294,32.5
90.2%,90199549,-442784.8915563631,85075.11279186513,296.8647035904306,340.31346018204954,32.5
90.4%,90399548,-441196.494252597,85325.04422224732,297.73682491432305,340.5732823301622,32.5
90.6%,90599547,-440618.2513185791,85110.47820468427,296.98810916051303,341.5417205071084,32.5
90.8%,90799546,-440887.46523346426,85004.99760013248,296.62004066930325,340.0459499847151,32.5
91.0%,90999545,-440813.158294464,86061.04699612828,300.3050641812453,339.87796539248006,32.5
91.2%,91199544,-441139.3753300947,84950.85769227543,296.43112258067583,339.47097945232036,32.5
91.4%,91399543,-441153.8779622796,85452.8478228735,298.18278821396046,341.2242647419159,32.5
91.6%,91599542,-441848.68186720926,85794.80885104527,299.37604151608707,340.05120050280163,32.5
91.8%,91799541,-441858.52408251446,85323.63213360414,297.731897512375,340.45023367258227,32.5
92.0%,91999540,-441129.90556788817,86056.64910400331,300.289717990106,341.27931830805426,32.5
92.2%,92199539,-441150.84829428233,85016.15991693409,296.65899093054827,340.93212198878376,32.5
92.4%,92399538,-441307.66543812584,85443.53872221598,298.15030464365765,340.4082260300749,32.5
92.6%,92599537,-440167.45983533934,85432.92180174164,298.11325751146796,342.68316658097996,32.5
92.8%,92799536,-441560.11429398693,85236.10577368154,297.42647932317624,340.4162913023027,32.5
93.0%,92999535,-441121.50682093995,85595.76190966251,298.6814786843135,340.70946826088243,32.5
93.2%,93199534,-440735.74861893477,85449.86305835034,298.17237305015544,340.4739682615952,32.5
93.4%,93399533,-441997.99440504843,85537.2202000519,298.4772007621231,339.3347405965255,32.5
93.6%,93599532,-441425.7432672954,84701.55766451813,295.5612044998581,340.5537082156231,32.5
93.8%,93799531,-441929.586711694,85587.05189945281,298.65108560560554,339.5554698484212,32.5
94.0%,93999530,-441137.70500392327,85178.3176229868,297.2248309013986,339.0473455808875,32.5
94.2%,94199529,-440481.006991182,84861.9014783263,296.1207149982476,339.90175227558336,32.5
94.4%,94399528,-441018.462903786,85834.17756329093,299.51341636882614,340.7164060998057,32.5
94.6%,94599527,-441592.74799781246,84382.74112503044,294.44871255728157,340.23759933532864,32.5
94.8%,94799526,-441848.19687356707,85750.98785607604,299.22313067934914,338.7945993949384,32.5
95.0%,94999525,-441602.2570370212,85852.43855617777,299.5771370512058,340.6896887259099,32.5
95.2%,95199524,-441006.0993682947,85202.87484449637,297.3105219107339,340.59615329166036,32.5
95.4%,95399523,-440905.22705879156,86161.50841189851,300.6556185024352,341.05020159828877,32.5
95.6%,95599522,-440931.66691464605,85828.04244627181,299.4920082315272,339.13154239280163,32.5
95.8%,95799521,-441746.0266233641,85600.08495367435,298.6965636972752,339.6826236103893,32.5
96.0%,95999520,-441634.97594990814,85500.13963235496,298.34781025793126,340.674855451327,32.5
96.2%,96199519,-441768.16819071583,84984.79388446908,296.5495409677452,341.6144615446459,32.5
96.4%,96399518,-441203.06128408527,85501.38640039891,298.35216078317507,339.1480757064091,32.5
96.6%,96599517,-440955.11161669483,85325.38927961705,297.7380289721306,340.77191106091345,32.5
96.8%,96799516,-441934.6651622192,85237.30355701211,297.43065891908543,340.9017752262884,32.5
97.0%,96999515,-441468.8157084794,84817.35982422621,295.9652894630009,340.04980922363563,32.5
97.2%,97199514,-442403.0411374904,84980.77853409376,296.53552963399716,340.9016209864786,32.5
97.4%,97399513,-442612.0305617051,85614.21377551113,298.7458654068941,339.87839498894886,32.5
97.6%,97599512,-440958.09760192083,85833.79115344165,299.51206801392414,340.57669983979315,32.5
97.8%,97799511,-442862.0067214356,85528.08568784696,298.44532640816493,340.986160178241,32.5
98.0%,97999510,-441253.37440163316,84783.97148159961,295.84878276542565,340.4541266840369,32.4
98.2%,98199509,-440622.2489111959,85947.3359730374,299.9082761188254,339.41240232970017,32.4
98.4%,98399508,-441928.0435844436,84980.29374627158,296.5338379948278,340.15167198669616,32.4
98.6%,98599507,-440744.69755894924,85018.1857144523,296.66605983425035,341.90782304470315,32.4
98.8%,98799506,-442077.46205701074,85610.94564649079,298.73446145900516,340.47973615199413,32.4
99.0%,98999505,-440959.9558864953,85106.23351975519,296.9732975770552,339.1450074120126,32.4
99.2%,99199504,-441531.00004795846,85915.52899831673,299.7972875134308,341.10592997404893,32.4
99.4%,99399503,-441349.93051979924,85355.41275437851,297.8427941571927,341.25555239642085,32.4
99.6%,99599502,-441142.5367130046,85353.95680243266,297.8377136967776,340.1527539364633,32.4
99.8%,99799501,-442967.0772765344,86282.33918306694,301.07725051549255,338.8914091549755,32.5
100.0%,99999500,-440757.46897571115,84931.71370710852,296.3643207476178,341.6262482377121,32.5
