#"Progress (%)","Step","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Temperature (K)","Box Volume (nm^3)","Speed (ns/day)"
60.6%,60599697,-441722.9530552989,85322.74660039274,297.72880749526314,337.9755597514158,32.4
60.8%,60799696,-441909.3105250024,85906.39897556187,299.7654288251499,340.7799852875839,32.4
61.0%,60999695,-441947.17868122086,85112.63369266596,296.99563061161405,340.0910471656942,32.4
61.2%,61199694,-441426.40595681826,86212.33607858384,300.8329787163634,340.40972117403743,32.4
61.4%,61399693,-441305.6042334349,86078.83576482139,300.36713706451303,340.85211185887806,32.4
61.6%,61599692,-441968.1922468692,84582.49219239457,295.1457323960915,340.4434254050407,32.4
61.8%,61799691,-440509.06713902066,85386.53767082829,297.951402759555,340.02991511727754,32.4
62.0%,61999690,-442485.89969936153,85930.48743779527,299.84948412600335,338.84102486946654,32.4
62.2%,62199689,-441296.28124854853,84845.27936945402,296.06271310719524,340.5674427627107,32.4
62.4%,62399688,-441021.67963550566,85545.79448688394,298.50712024192586,341.196273143417,32.4
62.6%,62599687,-441638.1210585702,85237.30212015858,297.4306539052678,340.02143147298517,32.4
62.8%,62799686,-441115.3027380151,85993.62849602227,300.0698112101508,340.07152181717925,32.4
63.0%,62999685,-441380.7318026922,85814.8497340107,299.4459730223288,340.8319437543413,32.4
63.2%,63199684,-440965.4991264399,84865.76609973668,296.1342003719583,340.138990674507,32.4
63.4%,63399683,-441527.3388283844,86081.17436169172,300.3752974635292,340.24298230544974,32.4
63.6%,63599682,-441559.5555056189,85935.9166565137,299.8684290718599,338.5825116214213,32.4
63.8%,63799681,-440365.4989241455,84987.0610800283,296.55745221600085,340.55281540868316,32.4
64.0%,63999680,-440336.5217341208,86886.49089785147,303.18540310968234,339.62451816301615,32.4
64.2%,64199679,-441630.9662551065,86036.4004605203,300.2190615155104,340.3607958580056,32.4
64.4%,64399678,-441422.84187792847,85199.24119198899,297.29784248970043,340.4592569105039,32.4
64.6%,64599677,-441286.11744555645,85676.92697503348,298.9646995027472,341.02798143395444,32.4
64.8%,64799676,-440652.9513163017,86093.53183660185,300.41841816012226,340.8367632934668,32.4
65.0%,64999675,-442047.628349748,85618.57231861055,298.7610742918762,339.2354304368933,32.4
65.2%,65199674,-441243.3570805527,85708.48839646368,299.0748312640849,340.8516617168146,32.4
65.4%,65399673,-440950.6465568915,86772.74376291089,302.78848903704386,341.59804647043757,32.4
65.6%,65599672,-441078.4644779051,84945.99209573097,296.41414436191644,341.2699812516651,32.4
65.8%,65799671,-441285.0048879925,84992.62435053289,296.57686492784023,338.9808919384349,32.4
66.0%,65999670,-442105.8777682688,85499.48637281451,298.34553074640934,339.00077126288056,32.4
66.2%,66199669,-441388.0282389084,85086.41727333912,296.90414992710754,341.0618868381611,32.4
66.4%,66399668,-440381.9893689435,85072.27370040235,296.85479674437534,342.5386758900843,32.4
66.6%,66599667,-442094.0725487694,84874.36377424025,296.16420146169315,340.0290639341152,32.4
66.8%,66799666,-443279.0849701986,86162.73823529803,300.6599099003186,338.499932017461,32.4
67.0%,66999665,-441148.5384544558,85902.94305233401,299.7533695801956,339.68076588348293,32.4
67.2%,67199664,-440499.8463327084,85346.61987202242,297.81211190090545,341.30852231491787,32.4
67.4%,67399663,-442406.823585751,85434.1766725126,298.1176363107106,340.4227111381193,32.4
67.6%,67599662,-441930.34554979205,84877.63759180997,296.1756252594473,340.02544494414667,32.4
67.8%,67799661,-440552.22056732746,85066.50213462394,296.834657198181,341.4672458157352,32.4
68.0%,67999660,-441229.11493640766,85751.41756029794,299.2246301074695,339.94374495439945,32.4
68.2%,68199659,-441880.07483191555,85158.81886213025,297.1567910990158,339.6750539945372,32.4
68.4%,68399658,-441568.27205653256,85854.24789893837,299.58345064850454,339.95835216094275,32.4
68.6%,68599657,-441856.79634578014,85097.90413693874,296.9442326757021,339.97419234714357,32.4
68.8%,68799656,-441136.40969156707,85482.48435503885,298.2862031851311,339.9956882238133,32.4
69.0%,68999655,-442574.1361196297,85515.26559851691,298.40059144521194,340.6890438626652,32.4
69.2%,69199654,-441008.3354447903,86366.09565284383,301.3695138902697,340.8946139034251,32.4
69.4%,69399653,-440320.9677990349,85685.45525419916,298.9944584414494,341.94437844491165,32.4
69.6%,69599652,-441667.50096812984,85023.29923473616,296.6839031686117,341.2245807155433,32.4
69.8%,69799651,-442398.23990081856,85763.21450427442,299.2657948636706,340.88995566932107,32.4
70.0%,69999650,-441788.27244407125,84590.75652444095,295.174570306531,340.03694769374584,32.4
70.2%,70199649,-441189.08385313675,85029.07013510354,296.70404039289264,339.34031167797326,32.4
70.4%,70399648,-441624.3661568281,85359.5483113908,297.8572249450735,339.1590529272603,32.4
70.6%,70599647,-440674.64712623786,84786.83423677646,295.85877218464753,342.5134881317387,32.4
70.8%,70799646,-442104.36910749786,85663.12096377776,298.91652422204885,340.1201014477036,32.4
71.0%,70999645,-442572.6807004083,84918.3223656372,296.3175924332366,338.9338593687314,32.4
71.2%,71199644,-441093.6334166643,84763.33301119087,295.77676601223675,339.9604974070363,32.4
71.4%,71399643,-441267.60525755864,85595.05630644923,298.67901652256154,339.7880752795303,32.4
71.6%,71599642,-441508.6528007528,84289.21804970619,294.12236917525246,339.87882901857347,32.4
71.8%,71799641,-442271.0853325641,85144.45216157363,297.10665932531185,341.11221863529664,32.4
72.0%,71999640,-439585.88632499985,85046.00653303837,296.7631389775176,341.00521145882294,32.4
72.2%,72199639,-441164.6573911123,86877.35862732165,303.15353657792025,340.25187367147754,32.4
72.4%,72399638,-442571.6725266613,85927.67720615945,299.8396779846513,340.28888019992183,32.4
72.6%,72599637,-441518.42195031466,84423.27269822732,294.59014514629945,339.95443699572246,32.4
72.8%,72799636,-441099.8314755787,85587.73212773292,298.6534592229905,338.89075288350733,32.4
73.0%,72999635,-440736.36767854774,85116.29247666372,297.0083977275349,342.03989605842287,32.4
73.2%,73199634,-441968.075786368,85511.0311945331,298.3858157365201,340.5012354876979,32.4
73.4%,73399633,-440648.1902966504,86142.93154832174,300.59079560748523,342.42679308232135,32.4
73.6%,73599632,-442856.3357346067,85328.08241059189,297.7474264974743,338.61680073109454,32.4
73.8%,73799631,-441496.721305741,85052.8933831536,296.78717024413646,340.41912808374343,32.4
74.0%,73999630,-441219.8407907104,84642.02670117299,295.35347463376735,341.52751783625376,32.4
74.2%,74199629,-441374.4476115899,84469.79935900695,294.7524972479674,339.44004340280446,32.4
74.4%,74399628,-441858.9126756331,85489.65582983667,298.31122763317825,338.1179130425808,32.4
74.6%,74599627,-442842.66453893995,84985.59372494859,296.5523319650072,338.72156501997154,32.4
74.8%,74799626,-440457.1518884911,85013.33342700696,296.6491280568254,341.59719982811566,32.4
75.0%,74999625,-440105.06146756746,86046.4795257455,300.2542318328025,342.5670843263396,32.4
75.2%,75199624,-443030.5271508745,85487.23660646472,298.30278589263077,340.19362860767814,32.4
75.4%,75399623,-442745.98271965794,85934.46294210141,299.8633564191892,340.0825417588408,32.4
75.6%,75599622,-441263.8068777942,85518.66878083663,298.41246665380646,339.87425808003974,32.4
75.8%,75799621,-441679.76615409274,85534.27859636268,298.466936205561,341.81739167366374,32.4
76.0%,75999620,-441010.7484165854,85551.32146442457,298.5264063115591,340.4542820613335,32.4
76.2%,76199619,-442472.5400319053,85280.0302959712,297.579751412533,338.6434388981662,32.4
76.4%,76399618,-441865.2152112485,85071.84178489051,296.8532896000861,339.3589045093208,32.4
76.6%,76599617,-441452.70403447,85557.33206296811,298.54737994881293,339.8314807526252,32.4
76.8%,76799616,-441819.0054903873,85383.93010288,297.94230380146183,340.8479605621519,32.4
77.0%,76999615,-442607.9758668174,85338.29042740434,297.7830467838992,338.2442601065589,32.4
77.2%,77199614,-441130.59943630174,85597.8782296628,298.6888634610005,340.6948382193232,32.4
77.4%,77399613,-441553.9040690912,84589.90859695466,295.1716115124298,341.2399350997598,32.4
77.6%,77599612,-441960.9563225354,84704.48883353703,295.57143264523944,339.73292521138427,32.4
77.8%,77799611,-441640.44352183025,85526.91340686468,298.44123580123056,340.3052703421807,32.4
78.0%,77999610,-440747.4807112478,84973.4404958057,296.50992397224917,341.54499185110524,32.4
78.2%,78199609,-441487.6326377867,84395.80993930825,294.4943154316069,340.72908689965107,32.4
78.4%,78399608,-442058.2134627006,86337.41121391964,301.26942119359916,339.18295703547153,32.4
78.6%,78599607,-440915.69606424635,85763.06663151755,299.2652788702067,339.51870295826745,32.4
78.8%,78799606,-441154.8148213746,85979.35944731819,300.0200201869592,340.1483281467481,32.4
79.0%,78999605,-441398.1471789419,85294.45687340572,297.6300921231519,341.1618124944214,32.4
79.2%,79199604,-441845.0068954108,85504.09600928622,298.36161580724473,340.4726626187427,32.4
79.4%,79399603,-441425.2428350793,86137.19838884438,300.57079007786524,341.98017837001913,32.4
79.6%,79599602,-441568.49275173387,86106.41350652772,300.4633680050158,339.1392371797748,32.4
79.8%,79799601,-441963.0694185421,85563.63317979785,298.5693673328852,339.32298637761824,32.4
80.0%,79999600,-442527.4321412556,85603.75204571523,298.7093598036338,339.24658265492855,32.4
80.2%,80199599,-442060.8373926566,85066.50883803243,296.83468058933863,342.0447178983661,32.4
80.4%,80399598,-441155.02693131147,85384.69285228394,297.9449653715531,340.5878555109416,32.4
80.6%,80599597,-441843.8740017195,85292.1470091897,297.6220319850772,339.2752681645941,32.4
80.8%,80799596,-440943.2004918745,85458.62955067155,298.20296321993675,340.0089342930297,32.4
81.0%,80999595,-441782.4839434121,85238.33854355646,297.43427044499026,340.55517979162613,32.4
81.2%,81199594,-441604.14084830694,85019.23198024236,296.66971071843324,339.07693869158544,32.4
81.4%,81399593,-440852.8456704952,85400.42235073668,297.9998525499836,340.55727466032056,32.4
81.6%,81599592,-441686.43523952225,85089.07749634387,296.9134326219859,340.267180431671,32.4
81.8%,81799591,-442686.2717912863,86659.47654717471,302.39324961481356,340.4900327465332,32.4
82.0%,81999590,-441667.62686781585,85041.97535503597,296.74907241417696,339.80432056171577,32.4
82.2%,82199589,-440550.89922287175,85170.19204857398,297.19647717772546,340.1350394423687,32.4
82.4%,82399588,-441431.3227327317,84775.93858711627,295.82075244302564,339.9700419601204,32.4
82.6%,82599587,-440780.99415747216,85310.65818788565,297.6866256764206,339.72698265284464,32.4
82.8%,82799586,-440661.92663434613,85992.5079907017,300.0659012714044,340.7418851609922,32.4
83.0%,82999585,-442172.8234235826,85453.66617909477,298.18564382083633,339.28319117354926,32.4
83.2%,83199584,-441375.74959805,85476.37146358402,298.26487260265793,339.4906986521124,32.4
83.4%,83399583,-442389.8742152797,86011.7399910467,300.13301022835446,339.82438031809954,32.4
83.6%,83599582,-440444.75409722514,85422.35212096898,298.076375219495,340.7098985331479,32.4
83.8%,83799581,-442233.05282548163,85765.70986638719,299.27450228596655,341.25597939020304,32.4
84.0%,83999580,-441365.66994771734,85082.28235225508,296.88972135826174,339.73863863190934,32.4
84.2%,84199579,-440838.7622419954,85253.40290461964,297.48683666482873,339.6848818111439,32.4
84.4%,84399578,-441654.54899352277,84919.42377608921,296.3214357415395,340.36745849429866,32.4
84.6%,84599577,-442111.33747001085,85480.38617775799,298.2788817164181,338.3436842805269,32.4
84.8%,84799576,-441110.47418249864,84799.41939821816,295.90268738027197,339.45547753251554,32.4
85.0%,84999575,-440857.6596682416,85219.27401299111,297.3677458641858,340.8038280239879,32.4
85.2%,85199574,-442242.8281955477,85571.80920218746,298.5978970918663,339.43916785486044,32.4
85.4%,85399573,-441468.13787110196,84131.52524038951,293.5721092042706,340.9654097510878,32.4
85.6%,85599572,-441335.50025606854,85005.74189842807,296.62263785531513,340.6907598082412,32.4
85.8%,85799571,-442446.8431695183,85358.85523207975,297.8548064847566,341.130771953877,32.4
86.0%,85999570,-440923.5113542052,84808.186517064,295.9332797362748,341.044773114705,32.4
86.2%,86199569,-439640.84045432415,85250.75353258257,297.4775918337768,341.6665181822998,32.4
86.4%,86399568,-441692.1359237018,84997.37197519164,296.59343149050267,339.4889222983681,32.4
86.6%,86599567,-442114.78097308846,85525.19248314749,298.43523073708855,340.23240465057853,32.4
86.8%,86799566,-442203.61731207604,85883.88798666216,299.68687802659156,339.1197421599352,32.4
87.0%,86999565,-441846.8171351976,85818.53862046625,299.45884517904153,339.637013098461,32.4
87.2%,87199564,-442114.563603736,85781.02933638444,299.32795869372967,340.3651551309031,32.4
87.4%,87399563,-441833.3220815384,85934.18598026782,299.862389976831,340.38352622697613,32.4
87.6%,87599562,-441706.13459646096,85798.5906563166,299.38923790765296,340.0783116293859,32.4
87.8%,87799561,-441926.65942987846,85444.324395245,298.15304620441765,340.40917349227306,32.4
88.0%,87999560,-442078.44626725884,85659.41562823567,298.9035946671965,340.75853423231604,32.4
88.2%,88199559,-441082.54930313816,86209.71869093698,300.823845492998,341.17731595609143,32.4
88.4%,88399558,-442316.94454497425,86528.48754146151,301.93617102768565,339.97054335511916,32.4
88.6%,88599557,-440816.7379457643,84825.68495140213,295.99433951454154,341.226644127268,32.4
88.8%,88799556,-440844.9185300986,85881.85970453196,299.67980045297907,341.1980325169616,32.4
89.0%,88999555,-441685.5339545449,84845.85005849245,296.06470449370863,341.77481631678216,32.4
89.2%,89199554,-440622.9001621655,85066.90559582482,296.8360650527918,340.2530125838725,32.4
89.4%,89399553,-442395.2968956535,85063.65175567102,296.8247109650793,341.9715746876377,32.4
89.6%,89599552,-441267.3370080567,85229.56928516214,297.4036706231563,339.2614829515911,32.4
89.8%,89799551,-441077.29076054273,86009.09224091796,300.1237710568582,340.7633549074009,32.4
90.0%,89999550,-442067.83317487733,85541.28080186842,298.4913699981676,340.559246871181,32.4
90.2%,90199549,-442045.4776375727,85107.31908871981,296.97708560740074,339.8081280029923,32.4
90.4%,90399548,-440207.54962674156,85483.85562919371,298.2909881672741,340.84098271031473,32.4
90.6%,90599547,-441445.52833383996,85649.60895774525,298.8693748556346,339.99668836827357,32.4
90.8%,90799546,-442269.89833849156,86292.47254800316,301.11261030849715,340.7266063542949,32.4
91.0%,90999545,-440557.42389080534,84640.25474478194,295.34729149405064,340.52520315769186,32.4
91.2%,91199544,-441867.16955054784,85978.02826943074,300.0153751184307,339.26813330785313,32.4
91.4%,91399543,-441840.971918731,85788.97144737281,299.35567223235535,340.7939890019136,32.4
91.6%,91599542,-441246.9793625758,85302.17160304135,297.65701222765017,339.74894062581023,32.4
91.8%,91799541,-441811.4396038046,84307.59773607162,294.18650403168584,340.9572253262449,32.4
92.0%,91999540,-441547.6469164011,85419.46276632533,298.0662929829665,340.09604700391384,32.4
92.2%,92199539,-442885.19160954934,86075.43520508315,300.35527100726546,339.28425861261525,32.4
92.4%,92399538,-440097.9404238844,85216.96254113119,297.35968011633037,341.432363449699,32.4
92.6%,92599537,-442206.01333800657,85645.2722836925,298.8542422814305,339.7632396337596,32.4
92.8%,92799536,-442752.72292552143,84853.89399313065,296.09277334009283,340.4188726393132,32.4
93.0%,92999535,-442155.68346461374,85065.88601879613,296.8325072975038,339.8543599446092,32.4
93.2%,93199534,-441786.27293192875,84779.78762718593,295.8341834465458,340.56875546890336,32.4
93.4%,93399533,-442174.2381170187,84968.25799559592,296.4918399364114,339.84576987329575,32.4
93.6%,93599532,-442457.2214973038,84593.32955091563,295.18354873414245,339.4755012439726,32.4
93.8%,93799531,-441130.85045844596,85387.62005857565,297.95517968922627,339.749553899086,32.4
94.0%,93999530,-441888.84216545895,85663.20363342215,298.91681269300904,339.90801396113847,32.4
94.2%,94199529,-441809.3513583485,85291.60552939284,297.6201425225291,340.9316373187875,32.4
94.4%,94399528,-441524.5462240977,85582.3503256659,298.63467973480675,338.7205212403593,32.4
94.6%,94599527,-440549.5382575672,85774.48658715573,299.3051281473254,342.21183546460713,32.4
94.8%,94799526,-440648.4597345507,85448.5193874813,298.1676843880876,340.32241584089724,32.4
95.0%,94999525,-441603.4168956247,86150.4445494914,300.6170117921262,340.56576222886923,32.4
95.2%,95199524,-440954.1832724586,85468.09042524267,298.2359763965649,341.03734689231544,32.4
95.4%,95399523,-440924.3109914032,85165.53467961797,297.1802255571367,340.89848110674603,32.4
95.6%,95599522,-441585.5335524143,85189.43795463664,297.26363465787597,341.3779370334227,32.4
95.8%,95799521,-441512.72605037736,84735.487436327,295.6796004833647,341.4465425600049,32.4
96.0%,95999520,-441880.6004212289,85153.69462907373,297.1389103830515,341.7642509767704,32.4
96.2%,96199519,-441901.7284645224,85093.4749356698,296.92877723310914,340.5165915576767,32.4
96.4%,96399518,-442445.6299213432,85883.15555875353,299.68432226161093,339.09820745006556,32.4
96.6%,96599517,-441376.6019182489,85471.43298410554,298.2476400631002,339.86717792058107,32.4
96.8%,96799516,-441453.664994108,85713.70211466246,299.0930242332963,339.8572631714206,32.4
97.0%,96999515,-442000.6226469921,85486.71636940731,298.3009705553979,340.5135647139758,32.4
97.2%,97199514,-441523.6471886472,85531.79551324496,298.4582716301107,340.292873077178,32.4
97.4%,97399513,-441561.3669156814,85798.13014038745,299.3876309638556,340.5736512036072,32.4
97.6%,97599512,-440296.7893200861,85421.32300030382,298.0727841622375,340.1917120357102,32.4
97.8%,97799511,-441344.3869587998,85229.9327944183,297.4049390677583,340.01892982873943,32.4
98.0%,97999510,-441232.154044569,85875.23473243235,299.65668299460486,341.2795597562111,32.4
98.2%,98199509,-441155.81013759924,85418.65800682106,298.0634848210511,340.05068586670166,32.4
98.4%,98399508,-441112.769837277,85013.459804171,296.6495690426568,340.66792400854905,32.4
98.6%,98599507,-443039.70718412986,84983.00211548398,296.5432886931233,339.2426605167529,32.4
98.8%,98799506,-441423.7082994017,84835.4496258503,296.0284127833341,340.59869006373776,32.4
99.0%,98999505,-440362.7708071228,85419.4897109326,298.0663870046208,341.538626824545,32.4
99.2%,99199504,-441826.9196164473,85738.45711413195,299.17940537742567,339.89583677375214,32.4
99.4%,99399503,-440819.6334293443,85219.56793344085,297.36877148265785,340.8079753919469,32.4
99.6%,99599502,-442162.0521764518,85647.63777999172,298.8624965444538,339.8946482031148,32.4
99.8%,99799501,-441824.6125687468,85464.58902082022,298.22375844760296,341.9014581808489,32.4
100.0%,99999500,-440925.01792463195,86243.56686197122,300.94195673530385,341.1822865886718,32.4
